Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,9428700863
2,Vélez,Argentina,A,9428700863
3,Deportivo Táchira,Venezuela,A,9428700863
4,Estudiantes L.P.,Fase previa,A,9428700863
1,Boca Juniors,Argentina,B,9428700863
2,Emelec,Ecuador,B,9428700863
3,Deportes Tolima,Colombia,B,9428700863
4,Always Ready,Bolivia,B,9428700863
1,Peñarol,Uruguay,C,9428700863
2,Libertad,Paraguay,C,9428700863
3,Bragantino,Brasil,C,9428700863
4,The Strongest,Fase previa,C,9428700863
1,Athletico Paranaense,Brasil,D,9428700863
2,Universidad Católica,Chile,D,9428700863
3,Alianza Lima,Perú,D,9428700863
4,Olimpia,Fase previa,D,9428700863
1,River Plate,Argentina,E,9428700863
2,Corinthians,Brasil,E,9428700863
3,Sporting Cristal,Perú,E,9428700863
4,América M.G.,Fase previa,E,9428700863
1,Flamengo,Brasil,F,9428700863
2,Independiente del Valle,Ecuador,F,9428700863
3,Deportivo Cali,Colombia,F,9428700863
4,Talleres,Argentina,F,9428700863
1,Atlético Mineiro,Brasil,G,9428700863
2,Colo Colo,Chile,G,9428700863
3,Caracas,Venezuela,G,9428700863
4,Independiente Petrolero,Bolivia,G,9428700863
1,Nacional,Uruguay,H,9428700863
2,Cerro Porteño,Paraguay,H,9428700863
3,Colón,Argentina,H,9428700863
4,Fortaleza,Brasil,H,9428700863
