Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,5802206482
2,Independiente del Valle,Ecuador,A,5802206482
3,Deportes Tolima,Colombia,A,5802206482
4,América M.G.,Fase previa,A,5802206482
1,River Plate,Argentina,B,5802206482
2,Libertad,Paraguay,B,5802206482
3,Bragantino,Brasil,B,5802206482
4,Estudiantes L.P.,Fase previa,B,5802206482
1,Peñarol,Uruguay,C,5802206482
2,Corinthians,Brasil,C,5802206482
3,Deportivo Táchira,Venezuela,C,5802206482
4,Always Ready,Bolivia,C,5802206482
1,Atlético Mineiro,Brasil,D,5802206482
2,Vélez,Argentina,D,5802206482
3,Caracas,Venezuela,D,5802206482
4,Olimpia,Fase previa,D,5802206482
1,Athletico Paranaense,Brasil,E,5802206482
2,Cerro Porteño,Paraguay,E,5802206482
3,Sporting Cristal,Perú,E,5802206482
4,Independiente Petrolero,Bolivia,E,5802206482
1,Boca Juniors,Argentina,F,5802206482
2,Emelec,Ecuador,F,5802206482
3,Deportivo Cali,Colombia,F,5802206482
4,Fortaleza,Brasil,F,5802206482
1,Nacional,Uruguay,G,5802206482
2,Universidad Católica,Chile,G,5802206482
3,Colón,Argentina,G,5802206482
4,The Strongest,Fase previa,G,5802206482
1,Flamengo,Brasil,H,5802206482
2,Colo Colo,Chile,H,5802206482
3,Alianza Lima,Perú,H,5802206482
4,Talleres,Argentina,H,5802206482
