Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,6211408447
2,Universidad Católica,Chile,A,6211408447
3,Caracas,Venezuela,A,6211408447
4,Olimpia,Fase previa,A,6211408447
1,Nacional,Uruguay,B,6211408447
2,Cerro Porteño,Paraguay,B,6211408447
3,Bragantino,Brasil,B,6211408447
4,Always Ready,Bolivia,B,6211408447
1,Flamengo,Brasil,C,6211408447
2,Independiente del Valle,Ecuador,C,6211408447
3,Deportes Tolima,Colombia,C,6211408447
4,Independiente Petrolero,Bolivia,C,6211408447
1,River Plate,Argentina,D,6211408447
2,Libertad,Paraguay,D,6211408447
3,Deportivo Cali,Colombia,D,6211408447
4,The Strongest,Fase previa,D,6211408447
1,Athletico Paranaense,Brasil,E,6211408447
2,Emelec,Ecuador,E,6211408447
3,Alianza Lima,Perú,E,6211408447
4,Talleres,Argentina,E,6211408447
1,Boca Juniors,Argentina,F,6211408447
2,Corinthians,Brasil,F,6211408447
3,Sporting Cristal,Perú,F,6211408447
4,Estudiantes L.P.,Fase previa,F,6211408447
1,Peñarol,Uruguay,G,6211408447
2,Vélez,Argentina,G,6211408447
3,Deportivo Táchira,Venezuela,G,6211408447
4,Fortaleza,Brasil,G,6211408447
1,Atlético Mineiro,Brasil,H,6211408447
2,Colo Colo,Chile,H,6211408447
3,Colón,Argentina,H,6211408447
4,América M.G.,Fase previa,H,6211408447
