Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,5296043974
2,Cerro Porteño,Paraguay,A,5296043974
3,Caracas,Venezuela,A,5296043974
4,The Strongest,Fase previa,A,5296043974
1,Atlético Mineiro,Brasil,B,5296043974
2,Colo Colo,Chile,B,5296043974
3,Deportivo Táchira,Venezuela,B,5296043974
4,Talleres,Argentina,B,5296043974
1,River Plate,Argentina,C,5296043974
2,Universidad Católica,Chile,C,5296043974
3,Bragantino,Brasil,C,5296043974
4,América M.G.,Fase previa,C,5296043974
1,Athletico Paranaense,Brasil,D,5296043974
2,Vélez,Argentina,D,5296043974
3,Deportes Tolima,Colombia,D,5296043974
4,Always Ready,Bolivia,D,5296043974
1,Boca Juniors,Argentina,E,5296043974
2,Corinthians,Brasil,E,5296043974
3,Alianza Lima,Perú,E,5296043974
4,Estudiantes L.P.,Fase previa,E,5296043974
1,Peñarol,Uruguay,F,5296043974
2,Emelec,Ecuador,F,5296043974
3,Sporting Cristal,Perú,F,5296043974
4,Fortaleza,Brasil,F,5296043974
1,Nacional,Uruguay,G,5296043974
2,Independiente del Valle,Ecuador,G,5296043974
3,Colón,Argentina,G,5296043974
4,Olimpia,Fase previa,G,5296043974
1,Flamengo,Brasil,H,5296043974
2,Libertad,Paraguay,H,5296043974
3,Deportivo Cali,Colombia,H,5296043974
4,Independiente Petrolero,Bolivia,H,5296043974
