Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2401348294
2,Vélez,Argentina,A,2401348294
3,Deportes Tolima,Colombia,A,2401348294
4,Estudiantes L.P.,Fase previa,A,2401348294
1,Peñarol,Uruguay,B,2401348294
2,Cerro Porteño,Paraguay,B,2401348294
3,Caracas,Venezuela,B,2401348294
4,Fortaleza,Brasil,B,2401348294
1,Flamengo,Brasil,C,2401348294
2,Libertad,Paraguay,C,2401348294
3,Deportivo Táchira,Venezuela,C,2401348294
4,Olimpia,Fase previa,C,2401348294
1,Atlético Mineiro,Brasil,D,2401348294
2,Colo Colo,Chile,D,2401348294
3,Colón,Argentina,D,2401348294
4,The Strongest,Fase previa,D,2401348294
1,Boca Juniors,Argentina,E,2401348294
2,Corinthians,Brasil,E,2401348294
3,Deportivo Cali,Colombia,E,2401348294
4,América M.G.,Fase previa,E,2401348294
1,River Plate,Argentina,F,2401348294
2,Independiente del Valle,Ecuador,F,2401348294
3,Sporting Cristal,Perú,F,2401348294
4,Always Ready,Bolivia,F,2401348294
1,Nacional,Uruguay,G,2401348294
2,Universidad Católica,Chile,G,2401348294
3,Bragantino,Brasil,G,2401348294
4,Talleres,Argentina,G,2401348294
1,Athletico Paranaense,Brasil,H,2401348294
2,Emelec,Ecuador,H,2401348294
3,Alianza Lima,Perú,H,2401348294
4,Independiente Petrolero,Bolivia,H,2401348294
