Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,213328944
2,Libertad,Paraguay,A,213328944
3,Caracas,Venezuela,A,213328944
4,América M.G.,Fase previa,A,213328944
1,Peñarol,Uruguay,B,213328944
2,Colo Colo,Chile,B,213328944
3,Sporting Cristal,Perú,B,213328944
4,The Strongest,Fase previa,B,213328944
1,Athletico Paranaense,Brasil,C,213328944
2,Vélez,Argentina,C,213328944
3,Deportivo Cali,Colombia,C,213328944
4,Estudiantes L.P.,Fase previa,C,213328944
1,Nacional,Uruguay,D,213328944
2,Cerro Porteño,Paraguay,D,213328944
3,Bragantino,Brasil,D,213328944
4,Talleres,Argentina,D,213328944
1,Atlético Mineiro,Brasil,E,213328944
2,Independiente del Valle,Ecuador,E,213328944
3,Colón,Argentina,E,213328944
4,Always Ready,Bolivia,E,213328944
1,River Plate,Argentina,F,213328944
2,Corinthians,Brasil,F,213328944
3,Alianza Lima,Perú,F,213328944
4,Olimpia,Fase previa,F,213328944
1,Flamengo,Brasil,G,213328944
2,Universidad Católica,Chile,G,213328944
3,Deportivo Táchira,Venezuela,G,213328944
4,Independiente Petrolero,Bolivia,G,213328944
1,Boca Juniors,Argentina,H,213328944
2,Emelec,Ecuador,H,213328944
3,Deportes Tolima,Colombia,H,213328944
4,Fortaleza,Brasil,H,213328944
