Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2563840893
2,Cerro Porteño,Paraguay,A,2563840893
3,Colón,Argentina,A,2563840893
4,Estudiantes L.P.,Fase previa,A,2563840893
1,Boca Juniors,Argentina,B,2563840893
2,Colo Colo,Chile,B,2563840893
3,Bragantino,Brasil,B,2563840893
4,Always Ready,Bolivia,B,2563840893
1,Atlético Mineiro,Brasil,C,2563840893
2,Universidad Católica,Chile,C,2563840893
3,Sporting Cristal,Perú,C,2563840893
4,Olimpia,Fase previa,C,2563840893
1,Peñarol,Uruguay,D,2563840893
2,Vélez,Argentina,D,2563840893
3,Deportes Tolima,Colombia,D,2563840893
4,Fortaleza,Brasil,D,2563840893
1,Nacional,Uruguay,E,2563840893
2,Corinthians,Brasil,E,2563840893
3,Deportivo Táchira,Venezuela,E,2563840893
4,Independiente Petrolero,Bolivia,E,2563840893
1,River Plate,Argentina,F,2563840893
2,Emelec,Ecuador,F,2563840893
3,Alianza Lima,Perú,F,2563840893
4,América M.G.,Fase previa,F,2563840893
1,Athletico Paranaense,Brasil,G,2563840893
2,Independiente del Valle,Ecuador,G,2563840893
3,Caracas,Venezuela,G,2563840893
4,Talleres,Argentina,G,2563840893
1,Flamengo,Brasil,H,2563840893
2,Libertad,Paraguay,H,2563840893
3,Deportivo Cali,Colombia,H,2563840893
4,The Strongest,Fase previa,H,2563840893
