Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,4663737404
2,Cerro Porteño,Paraguay,A,4663737404
3,Sporting Cristal,Perú,A,4663737404
4,Talleres,Argentina,A,4663737404
1,Boca Juniors,Argentina,B,4663737404
2,Emelec,Ecuador,B,4663737404
3,Alianza Lima,Perú,B,4663737404
4,Fortaleza,Brasil,B,4663737404
1,Athletico Paranaense,Brasil,C,4663737404
2,Vélez,Argentina,C,4663737404
3,Deportivo Táchira,Venezuela,C,4663737404
4,América M.G.,Fase previa,C,4663737404
1,Atlético Mineiro,Brasil,D,4663737404
2,Libertad,Paraguay,D,4663737404
3,Caracas,Venezuela,D,4663737404
4,Estudiantes L.P.,Fase previa,D,4663737404
1,Flamengo,Brasil,E,4663737404
2,Colo Colo,Chile,E,4663737404
3,Colón,Argentina,E,4663737404
4,Olimpia,Fase previa,E,4663737404
1,River Plate,Argentina,F,4663737404
2,Corinthians,Brasil,F,4663737404
3,Deportes Tolima,Colombia,F,4663737404
4,Always Ready,Bolivia,F,4663737404
1,Peñarol,Uruguay,G,4663737404
2,Universidad Católica,Chile,G,4663737404
3,Bragantino,Brasil,G,4663737404
4,The Strongest,Fase previa,G,4663737404
1,Nacional,Uruguay,H,4663737404
2,Independiente del Valle,Ecuador,H,4663737404
3,Deportivo Cali,Colombia,H,4663737404
4,Independiente Petrolero,Bolivia,H,4663737404
