Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,4300079921
2,Libertad,Paraguay,A,4300079921
3,Deportes Tolima,Colombia,A,4300079921
4,Always Ready,Bolivia,A,4300079921
1,Flamengo,Brasil,B,4300079921
2,Emelec,Ecuador,B,4300079921
3,Sporting Cristal,Perú,B,4300079921
4,The Strongest,Fase previa,B,4300079921
1,River Plate,Argentina,C,4300079921
2,Cerro Porteño,Paraguay,C,4300079921
3,Alianza Lima,Perú,C,4300079921
4,América M.G.,Fase previa,C,4300079921
1,Athletico Paranaense,Brasil,D,4300079921
2,Independiente del Valle,Ecuador,D,4300079921
3,Colón,Argentina,D,4300079921
4,Estudiantes L.P.,Fase previa,D,4300079921
1,Atlético Mineiro,Brasil,E,4300079921
2,Universidad Católica,Chile,E,4300079921
3,Caracas,Venezuela,E,4300079921
4,Independiente Petrolero,Bolivia,E,4300079921
1,Peñarol,Uruguay,F,4300079921
2,Corinthians,Brasil,F,4300079921
3,Deportivo Táchira,Venezuela,F,4300079921
4,Talleres,Argentina,F,4300079921
1,Boca Juniors,Argentina,G,4300079921
2,Colo Colo,Chile,G,4300079921
3,Deportivo Cali,Colombia,G,4300079921
4,Fortaleza,Brasil,G,4300079921
1,Nacional,Uruguay,H,4300079921
2,Vélez,Argentina,H,4300079921
3,Bragantino,Brasil,H,4300079921
4,Olimpia,Fase previa,H,4300079921
