Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,3745267658
2,Independiente del Valle,Ecuador,A,3745267658
3,Colón,Argentina,A,3745267658
4,Always Ready,Bolivia,A,3745267658
1,Atlético Mineiro,Brasil,B,3745267658
2,Vélez,Argentina,B,3745267658
3,Alianza Lima,Perú,B,3745267658
4,Estudiantes L.P.,Fase previa,B,3745267658
1,River Plate,Argentina,C,3745267658
2,Colo Colo,Chile,C,3745267658
3,Bragantino,Brasil,C,3745267658
4,América M.G.,Fase previa,C,3745267658
1,Flamengo,Brasil,D,3745267658
2,Emelec,Ecuador,D,3745267658
3,Deportivo Táchira,Venezuela,D,3745267658
4,Olimpia,Fase previa,D,3745267658
1,Nacional,Uruguay,E,3745267658
2,Cerro Porteño,Paraguay,E,3745267658
3,Caracas,Venezuela,E,3745267658
4,The Strongest,Fase previa,E,3745267658
1,Peñarol,Uruguay,F,3745267658
2,Libertad,Paraguay,F,3745267658
3,Deportivo Cali,Colombia,F,3745267658
4,Fortaleza,Brasil,F,3745267658
1,Boca Juniors,Argentina,G,3745267658
2,Corinthians,Brasil,G,3745267658
3,Deportes Tolima,Colombia,G,3745267658
4,Independiente Petrolero,Bolivia,G,3745267658
1,Athletico Paranaense,Brasil,H,3745267658
2,Universidad Católica,Chile,H,3745267658
3,Sporting Cristal,Perú,H,3745267658
4,Talleres,Argentina,H,3745267658
