Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,5733399482
2,Emelec,Ecuador,A,5733399482
3,Deportivo Táchira,Venezuela,A,5733399482
4,Talleres,Argentina,A,5733399482
1,Athletico Paranaense,Brasil,B,5733399482
2,Universidad Católica,Chile,B,5733399482
3,Alianza Lima,Perú,B,5733399482
4,América M.G.,Fase previa,B,5733399482
1,Flamengo,Brasil,C,5733399482
2,Cerro Porteño,Paraguay,C,5733399482
3,Caracas,Venezuela,C,5733399482
4,Always Ready,Bolivia,C,5733399482
1,Peñarol,Uruguay,D,5733399482
2,Libertad,Paraguay,D,5733399482
3,Bragantino,Brasil,D,5733399482
4,Estudiantes L.P.,Fase previa,D,5733399482
1,Nacional,Uruguay,E,5733399482
2,Corinthians,Brasil,E,5733399482
3,Colón,Argentina,E,5733399482
4,Independiente Petrolero,Bolivia,E,5733399482
1,Boca Juniors,Argentina,F,5733399482
2,Independiente del Valle,Ecuador,F,5733399482
3,Deportivo Cali,Colombia,F,5733399482
4,The Strongest,Fase previa,F,5733399482
1,River Plate,Argentina,G,5733399482
2,Colo Colo,Chile,G,5733399482
3,Deportes Tolima,Colombia,G,5733399482
4,Fortaleza,Brasil,G,5733399482
1,Atlético Mineiro,Brasil,H,5733399482
2,Vélez,Argentina,H,5733399482
3,Sporting Cristal,Perú,H,5733399482
4,Olimpia,Fase previa,H,5733399482
