Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,6232520603
2,Emelec,Ecuador,A,6232520603
3,Caracas,Venezuela,A,6232520603
4,Talleres,Argentina,A,6232520603
1,Peñarol,Uruguay,B,6232520603
2,Universidad Católica,Chile,B,6232520603
3,Alianza Lima,Perú,B,6232520603
4,Independiente Petrolero,Bolivia,B,6232520603
1,Boca Juniors,Argentina,C,6232520603
2,Corinthians,Brasil,C,6232520603
3,Deportes Tolima,Colombia,C,6232520603
4,Estudiantes L.P.,Fase previa,C,6232520603
1,River Plate,Argentina,D,6232520603
2,Independiente del Valle,Ecuador,D,6232520603
3,Sporting Cristal,Perú,D,6232520603
4,Fortaleza,Brasil,D,6232520603
1,Flamengo,Brasil,E,6232520603
2,Cerro Porteño,Paraguay,E,6232520603
3,Colón,Argentina,E,6232520603
4,Olimpia,Fase previa,E,6232520603
1,Atlético Mineiro,Brasil,F,6232520603
2,Vélez,Argentina,F,6232520603
3,Deportivo Táchira,Venezuela,F,6232520603
4,Always Ready,Bolivia,F,6232520603
1,Athletico Paranaense,Brasil,G,6232520603
2,Libertad,Paraguay,G,6232520603
3,Deportivo Cali,Colombia,G,6232520603
4,The Strongest,Fase previa,G,6232520603
1,Nacional,Uruguay,H,6232520603
2,Colo Colo,Chile,H,6232520603
3,Bragantino,Brasil,H,6232520603
4,América M.G.,Fase previa,H,6232520603
