Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2514218811
2,Emelec,Ecuador,A,2514218811
3,Sporting Cristal,Perú,A,2514218811
4,Estudiantes L.P.,Fase previa,A,2514218811
1,Peñarol,Uruguay,B,2514218811
2,Libertad,Paraguay,B,2514218811
3,Bragantino,Brasil,B,2514218811
4,Talleres,Argentina,B,2514218811
1,Athletico Paranaense,Brasil,C,2514218811
2,Universidad Católica,Chile,C,2514218811
3,Deportes Tolima,Colombia,C,2514218811
4,América M.G.,Fase previa,C,2514218811
1,Flamengo,Brasil,D,2514218811
2,Cerro Porteño,Paraguay,D,2514218811
3,Deportivo Táchira,Venezuela,D,2514218811
4,Olimpia,Fase previa,D,2514218811
1,Boca Juniors,Argentina,E,2514218811
2,Colo Colo,Chile,E,2514218811
3,Alianza Lima,Perú,E,2514218811
4,The Strongest,Fase previa,E,2514218811
1,Atlético Mineiro,Brasil,F,2514218811
2,Vélez,Argentina,F,2514218811
3,Caracas,Venezuela,F,2514218811
4,Always Ready,Bolivia,F,2514218811
1,Nacional,Uruguay,G,2514218811
2,Corinthians,Brasil,G,2514218811
3,Colón,Argentina,G,2514218811
4,Independiente Petrolero,Bolivia,G,2514218811
1,River Plate,Argentina,H,2514218811
2,Independiente del Valle,Ecuador,H,2514218811
3,Deportivo Cali,Colombia,H,2514218811
4,Fortaleza,Brasil,H,2514218811
