Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,5452355639
2,Vélez,Argentina,A,5452355639
3,Caracas,Venezuela,A,5452355639
4,The Strongest,Fase previa,A,5452355639
1,Flamengo,Brasil,B,5452355639
2,Universidad Católica,Chile,B,5452355639
3,Deportes Tolima,Colombia,B,5452355639
4,Talleres,Argentina,B,5452355639
1,Atlético Mineiro,Brasil,C,5452355639
2,Independiente del Valle,Ecuador,C,5452355639
3,Colón,Argentina,C,5452355639
4,Olimpia,Fase previa,C,5452355639
1,River Plate,Argentina,D,5452355639
2,Corinthians,Brasil,D,5452355639
3,Alianza Lima,Perú,D,5452355639
4,Always Ready,Bolivia,D,5452355639
1,Peñarol,Uruguay,E,5452355639
2,Colo Colo,Chile,E,5452355639
3,Bragantino,Brasil,E,5452355639
4,América M.G.,Fase previa,E,5452355639
1,Nacional,Uruguay,F,5452355639
2,Emelec,Ecuador,F,5452355639
3,Deportivo Táchira,Venezuela,F,5452355639
4,Fortaleza,Brasil,F,5452355639
1,Boca Juniors,Argentina,G,5452355639
2,Libertad,Paraguay,G,5452355639
3,Sporting Cristal,Perú,G,5452355639
4,Estudiantes L.P.,Fase previa,G,5452355639
1,Athletico Paranaense,Brasil,H,5452355639
2,Cerro Porteño,Paraguay,H,5452355639
3,Deportivo Cali,Colombia,H,5452355639
4,Independiente Petrolero,Bolivia,H,5452355639
