Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8096515378
2,Libertad,Paraguay,A,8096515378
3,Alianza Lima,Perú,A,8096515378
4,América M.G.,Fase previa,A,8096515378
1,River Plate,Argentina,B,8096515378
2,Emelec,Ecuador,B,8096515378
3,Sporting Cristal,Perú,B,8096515378
4,Olimpia,Fase previa,B,8096515378
1,Flamengo,Brasil,C,8096515378
2,Vélez,Argentina,C,8096515378
3,Deportes Tolima,Colombia,C,8096515378
4,Always Ready,Bolivia,C,8096515378
1,Nacional,Uruguay,D,8096515378
2,Cerro Porteño,Paraguay,D,8096515378
3,Bragantino,Brasil,D,8096515378
4,Talleres,Argentina,D,8096515378
1,Peñarol,Uruguay,E,8096515378
2,Corinthians,Brasil,E,8096515378
3,Caracas,Venezuela,E,8096515378
4,Estudiantes L.P.,Fase previa,E,8096515378
1,Atlético Mineiro,Brasil,F,8096515378
2,Independiente del Valle,Ecuador,F,8096515378
3,Colón,Argentina,F,8096515378
4,Independiente Petrolero,Bolivia,F,8096515378
1,Boca Juniors,Argentina,G,8096515378
2,Colo Colo,Chile,G,8096515378
3,Deportivo Táchira,Venezuela,G,8096515378
4,Fortaleza,Brasil,G,8096515378
1,Athletico Paranaense,Brasil,H,8096515378
2,Universidad Católica,Chile,H,8096515378
3,Deportivo Cali,Colombia,H,8096515378
4,The Strongest,Fase previa,H,8096515378
