Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,628988747
2,Libertad,Paraguay,A,628988747
3,Deportes Tolima,Colombia,A,628988747
4,The Strongest,Fase previa,A,628988747
1,Peñarol,Uruguay,B,628988747
2,Corinthians,Brasil,B,628988747
3,Caracas,Venezuela,B,628988747
4,Always Ready,Bolivia,B,628988747
1,Atlético Mineiro,Brasil,C,628988747
2,Emelec,Ecuador,C,628988747
3,Deportivo Táchira,Venezuela,C,628988747
4,Olimpia,Fase previa,C,628988747
1,River Plate,Argentina,D,628988747
2,Independiente del Valle,Ecuador,D,628988747
3,Alianza Lima,Perú,D,628988747
4,América M.G.,Fase previa,D,628988747
1,Flamengo,Brasil,E,628988747
2,Vélez,Argentina,E,628988747
3,Deportivo Cali,Colombia,E,628988747
4,Independiente Petrolero,Bolivia,E,628988747
1,Boca Juniors,Argentina,F,628988747
2,Cerro Porteño,Paraguay,F,628988747
3,Bragantino,Brasil,F,628988747
4,Estudiantes L.P.,Fase previa,F,628988747
1,Athletico Paranaense,Brasil,G,628988747
2,Universidad Católica,Chile,G,628988747
3,Sporting Cristal,Perú,G,628988747
4,Talleres,Argentina,G,628988747
1,Nacional,Uruguay,H,628988747
2,Colo Colo,Chile,H,628988747
3,Colón,Argentina,H,628988747
4,Fortaleza,Brasil,H,628988747
