Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,4209417940
2,Libertad,Paraguay,A,4209417940
3,Alianza Lima,Perú,A,4209417940
4,América M.G.,Fase previa,A,4209417940
1,Peñarol,Uruguay,B,4209417940
2,Cerro Porteño,Paraguay,B,4209417940
3,Deportivo Táchira,Venezuela,B,4209417940
4,Fortaleza,Brasil,B,4209417940
1,Atlético Mineiro,Brasil,C,4209417940
2,Emelec,Ecuador,C,4209417940
3,Caracas,Venezuela,C,4209417940
4,Independiente Petrolero,Bolivia,C,4209417940
1,Flamengo,Brasil,D,4209417940
2,Independiente del Valle,Ecuador,D,4209417940
3,Colón,Argentina,D,4209417940
4,Olimpia,Fase previa,D,4209417940
1,River Plate,Argentina,E,4209417940
2,Colo Colo,Chile,E,4209417940
3,Deportes Tolima,Colombia,E,4209417940
4,The Strongest,Fase previa,E,4209417940
1,Boca Juniors,Argentina,F,4209417940
2,Corinthians,Brasil,F,4209417940
3,Sporting Cristal,Perú,F,4209417940
4,Estudiantes L.P.,Fase previa,F,4209417940
1,Nacional,Uruguay,G,4209417940
2,Vélez,Argentina,G,4209417940
3,Bragantino,Brasil,G,4209417940
4,Always Ready,Bolivia,G,4209417940
1,Athletico Paranaense,Brasil,H,4209417940
2,Universidad Católica,Chile,H,4209417940
3,Deportivo Cali,Colombia,H,4209417940
4,Talleres,Argentina,H,4209417940
