Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8869215337
2,Cerro Porteño,Paraguay,A,8869215337
3,Colón,Argentina,A,8869215337
4,The Strongest,Fase previa,A,8869215337
1,Peñarol,Uruguay,B,8869215337
2,Corinthians,Brasil,B,8869215337
3,Deportivo Táchira,Venezuela,B,8869215337
4,Talleres,Argentina,B,8869215337
1,Nacional,Uruguay,C,8869215337
2,Independiente del Valle,Ecuador,C,8869215337
3,Deportes Tolima,Colombia,C,8869215337
4,Independiente Petrolero,Bolivia,C,8869215337
1,Flamengo,Brasil,D,8869215337
2,Universidad Católica,Chile,D,8869215337
3,Alianza Lima,Perú,D,8869215337
4,Estudiantes L.P.,Fase previa,D,8869215337
1,Athletico Paranaense,Brasil,E,8869215337
2,Vélez,Argentina,E,8869215337
3,Deportivo Cali,Colombia,E,8869215337
4,América M.G.,Fase previa,E,8869215337
1,Atlético Mineiro,Brasil,F,8869215337
2,Emelec,Ecuador,F,8869215337
3,Caracas,Venezuela,F,8869215337
4,Always Ready,Bolivia,F,8869215337
1,River Plate,Argentina,G,8869215337
2,Colo Colo,Chile,G,8869215337
3,Bragantino,Brasil,G,8869215337
4,Olimpia,Fase previa,G,8869215337
1,Boca Juniors,Argentina,H,8869215337
2,Libertad,Paraguay,H,8869215337
3,Sporting Cristal,Perú,H,8869215337
4,Fortaleza,Brasil,H,8869215337
