Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2450044918
2,Colo Colo,Chile,A,2450044918
3,Colón,Argentina,A,2450044918
4,Independiente Petrolero,Bolivia,A,2450044918
1,Boca Juniors,Argentina,B,2450044918
2,Emelec,Ecuador,B,2450044918
3,Bragantino,Brasil,B,2450044918
4,The Strongest,Fase previa,B,2450044918
1,Flamengo,Brasil,C,2450044918
2,Independiente del Valle,Ecuador,C,2450044918
3,Deportivo Cali,Colombia,C,2450044918
4,Talleres,Argentina,C,2450044918
1,Atlético Mineiro,Brasil,D,2450044918
2,Libertad,Paraguay,D,2450044918
3,Sporting Cristal,Perú,D,2450044918
4,Olimpia,Fase previa,D,2450044918
1,Nacional,Uruguay,E,2450044918
2,Cerro Porteño,Paraguay,E,2450044918
3,Alianza Lima,Perú,E,2450044918
4,América M.G.,Fase previa,E,2450044918
1,Athletico Paranaense,Brasil,F,2450044918
2,Universidad Católica,Chile,F,2450044918
3,Deportes Tolima,Colombia,F,2450044918
4,Always Ready,Bolivia,F,2450044918
1,Peñarol,Uruguay,G,2450044918
2,Vélez,Argentina,G,2450044918
3,Deportivo Táchira,Venezuela,G,2450044918
4,Fortaleza,Brasil,G,2450044918
1,River Plate,Argentina,H,2450044918
2,Corinthians,Brasil,H,2450044918
3,Caracas,Venezuela,H,2450044918
4,Estudiantes L.P.,Fase previa,H,2450044918
