Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,4048965214
2,Independiente del Valle,Ecuador,A,4048965214
3,Caracas,Venezuela,A,4048965214
4,Olimpia,Fase previa,A,4048965214
1,Nacional,Uruguay,B,4048965214
2,Libertad,Paraguay,B,4048965214
3,Deportes Tolima,Colombia,B,4048965214
4,Estudiantes L.P.,Fase previa,B,4048965214
1,Boca Juniors,Argentina,C,4048965214
2,Universidad Católica,Chile,C,4048965214
3,Bragantino,Brasil,C,4048965214
4,América M.G.,Fase previa,C,4048965214
1,Flamengo,Brasil,D,4048965214
2,Emelec,Ecuador,D,4048965214
3,Sporting Cristal,Perú,D,4048965214
4,Always Ready,Bolivia,D,4048965214
1,Athletico Paranaense,Brasil,E,4048965214
2,Cerro Porteño,Paraguay,E,4048965214
3,Deportivo Cali,Colombia,E,4048965214
4,Talleres,Argentina,E,4048965214
1,Peñarol,Uruguay,F,4048965214
2,Corinthians,Brasil,F,4048965214
3,Colón,Argentina,F,4048965214
4,The Strongest,Fase previa,F,4048965214
1,Atlético Mineiro,Brasil,G,4048965214
2,Vélez,Argentina,G,4048965214
3,Alianza Lima,Perú,G,4048965214
4,Independiente Petrolero,Bolivia,G,4048965214
1,River Plate,Argentina,H,4048965214
2,Colo Colo,Chile,H,4048965214
3,Deportivo Táchira,Venezuela,H,4048965214
4,Fortaleza,Brasil,H,4048965214
