Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8273210668
2,Colo Colo,Chile,A,8273210668
3,Caracas,Venezuela,A,8273210668
4,The Strongest,Fase previa,A,8273210668
1,Atlético Mineiro,Brasil,B,8273210668
2,Independiente del Valle,Ecuador,B,8273210668
3,Deportes Tolima,Colombia,B,8273210668
4,Estudiantes L.P.,Fase previa,B,8273210668
1,Boca Juniors,Argentina,C,8273210668
2,Corinthians,Brasil,C,8273210668
3,Alianza Lima,Perú,C,8273210668
4,Olimpia,Fase previa,C,8273210668
1,Nacional,Uruguay,D,8273210668
2,Libertad,Paraguay,D,8273210668
3,Bragantino,Brasil,D,8273210668
4,Talleres,Argentina,D,8273210668
1,River Plate,Argentina,E,8273210668
2,Cerro Porteño,Paraguay,E,8273210668
3,Deportivo Cali,Colombia,E,8273210668
4,Fortaleza,Brasil,E,8273210668
1,Flamengo,Brasil,F,8273210668
2,Universidad Católica,Chile,F,8273210668
3,Colón,Argentina,F,8273210668
4,América M.G.,Fase previa,F,8273210668
1,Peñarol,Uruguay,G,8273210668
2,Emelec,Ecuador,G,8273210668
3,Sporting Cristal,Perú,G,8273210668
4,Independiente Petrolero,Bolivia,G,8273210668
1,Athletico Paranaense,Brasil,H,8273210668
2,Vélez,Argentina,H,8273210668
3,Deportivo Táchira,Venezuela,H,8273210668
4,Always Ready,Bolivia,H,8273210668
