Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,1988909847
2,Cerro Porteño,Paraguay,A,1988909847
3,Deportivo Táchira,Venezuela,A,1988909847
4,Talleres,Argentina,A,1988909847
1,River Plate,Argentina,B,1988909847
2,Emelec,Ecuador,B,1988909847
3,Deportes Tolima,Colombia,B,1988909847
4,Olimpia,Fase previa,B,1988909847
1,Peñarol,Uruguay,C,1988909847
2,Universidad Católica,Chile,C,1988909847
3,Caracas,Venezuela,C,1988909847
4,Fortaleza,Brasil,C,1988909847
1,Atlético Mineiro,Brasil,D,1988909847
2,Libertad,Paraguay,D,1988909847
3,Colón,Argentina,D,1988909847
4,Independiente Petrolero,Bolivia,D,1988909847
1,Boca Juniors,Argentina,E,1988909847
2,Independiente del Valle,Ecuador,E,1988909847
3,Bragantino,Brasil,E,1988909847
4,Estudiantes L.P.,Fase previa,E,1988909847
1,Athletico Paranaense,Brasil,F,1988909847
2,Vélez,Argentina,F,1988909847
3,Deportivo Cali,Colombia,F,1988909847
4,The Strongest,Fase previa,F,1988909847
1,Nacional,Uruguay,G,1988909847
2,Corinthians,Brasil,G,1988909847
3,Alianza Lima,Perú,G,1988909847
4,Always Ready,Bolivia,G,1988909847
1,Flamengo,Brasil,H,1988909847
2,Colo Colo,Chile,H,1988909847
3,Sporting Cristal,Perú,H,1988909847
4,América M.G.,Fase previa,H,1988909847
