Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8389368077
2,Colo Colo,Chile,A,8389368077
3,Deportes Tolima,Colombia,A,8389368077
4,Always Ready,Bolivia,A,8389368077
1,Atlético Mineiro,Brasil,B,8389368077
2,Independiente del Valle,Ecuador,B,8389368077
3,Deportivo Cali,Colombia,B,8389368077
4,The Strongest,Fase previa,B,8389368077
1,Athletico Paranaense,Brasil,C,8389368077
2,Emelec,Ecuador,C,8389368077
3,Colón,Argentina,C,8389368077
4,Estudiantes L.P.,Fase previa,C,8389368077
1,Nacional,Uruguay,D,8389368077
2,Corinthians,Brasil,D,8389368077
3,Deportivo Táchira,Venezuela,D,8389368077
4,Talleres,Argentina,D,8389368077
1,Peñarol,Uruguay,E,8389368077
2,Vélez,Argentina,E,8389368077
3,Alianza Lima,Perú,E,8389368077
4,Independiente Petrolero,Bolivia,E,8389368077
1,River Plate,Argentina,F,8389368077
2,Universidad Católica,Chile,F,8389368077
3,Caracas,Venezuela,F,8389368077
4,Fortaleza,Brasil,F,8389368077
1,Boca Juniors,Argentina,G,8389368077
2,Cerro Porteño,Paraguay,G,8389368077
3,Bragantino,Brasil,G,8389368077
4,América M.G.,Fase previa,G,8389368077
1,Flamengo,Brasil,H,8389368077
2,Libertad,Paraguay,H,8389368077
3,Sporting Cristal,Perú,H,8389368077
4,Olimpia,Fase previa,H,8389368077
