Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,4350026675
2,Libertad,Paraguay,A,4350026675
3,Colón,Argentina,A,4350026675
4,The Strongest,Fase previa,A,4350026675
1,River Plate,Argentina,B,4350026675
2,Emelec,Ecuador,B,4350026675
3,Deportivo Táchira,Venezuela,B,4350026675
4,Estudiantes L.P.,Fase previa,B,4350026675
1,Peñarol,Uruguay,C,4350026675
2,Vélez,Argentina,C,4350026675
3,Deportes Tolima,Colombia,C,4350026675
4,Fortaleza,Brasil,C,4350026675
1,Boca Juniors,Argentina,D,4350026675
2,Corinthians,Brasil,D,4350026675
3,Sporting Cristal,Perú,D,4350026675
4,Olimpia,Fase previa,D,4350026675
1,Athletico Paranaense,Brasil,E,4350026675
2,Cerro Porteño,Paraguay,E,4350026675
3,Caracas,Venezuela,E,4350026675
4,Talleres,Argentina,E,4350026675
1,Flamengo,Brasil,F,4350026675
2,Colo Colo,Chile,F,4350026675
3,Alianza Lima,Perú,F,4350026675
4,Independiente Petrolero,Bolivia,F,4350026675
1,Atlético Mineiro,Brasil,G,4350026675
2,Independiente del Valle,Ecuador,G,4350026675
3,Deportivo Cali,Colombia,G,4350026675
4,América M.G.,Fase previa,G,4350026675
1,Nacional,Uruguay,H,4350026675
2,Universidad Católica,Chile,H,4350026675
3,Bragantino,Brasil,H,4350026675
4,Always Ready,Bolivia,H,4350026675
