Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2089405854
2,Independiente del Valle,Ecuador,A,2089405854
3,Alianza Lima,Perú,A,2089405854
4,Independiente Petrolero,Bolivia,A,2089405854
1,Boca Juniors,Argentina,B,2089405854
2,Corinthians,Brasil,B,2089405854
3,Deportes Tolima,Colombia,B,2089405854
4,Estudiantes L.P.,Fase previa,B,2089405854
1,Peñarol,Uruguay,C,2089405854
2,Colo Colo,Chile,C,2089405854
3,Bragantino,Brasil,C,2089405854
4,Talleres,Argentina,C,2089405854
1,Athletico Paranaense,Brasil,D,2089405854
2,Libertad,Paraguay,D,2089405854
3,Colón,Argentina,D,2089405854
4,Olimpia,Fase previa,D,2089405854
1,Nacional,Uruguay,E,2089405854
2,Universidad Católica,Chile,E,2089405854
3,Deportivo Cali,Colombia,E,2089405854
4,Fortaleza,Brasil,E,2089405854
1,Atlético Mineiro,Brasil,F,2089405854
2,Vélez,Argentina,F,2089405854
3,Sporting Cristal,Perú,F,2089405854
4,América M.G.,Fase previa,F,2089405854
1,River Plate,Argentina,G,2089405854
2,Emelec,Ecuador,G,2089405854
3,Caracas,Venezuela,G,2089405854
4,Always Ready,Bolivia,G,2089405854
1,Flamengo,Brasil,H,2089405854
2,Cerro Porteño,Paraguay,H,2089405854
3,Deportivo Táchira,Venezuela,H,2089405854
4,The Strongest,Fase previa,H,2089405854
