Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8409138477
2,Emelec,Ecuador,A,8409138477
3,Deportivo Cali,Colombia,A,8409138477
4,Talleres,Argentina,A,8409138477
1,Nacional,Uruguay,B,8409138477
2,Colo Colo,Chile,B,8409138477
3,Colón,Argentina,B,8409138477
4,Always Ready,Bolivia,B,8409138477
1,Boca Juniors,Argentina,C,8409138477
2,Libertad,Paraguay,C,8409138477
3,Alianza Lima,Perú,C,8409138477
4,Fortaleza,Brasil,C,8409138477
1,Athletico Paranaense,Brasil,D,8409138477
2,Independiente del Valle,Ecuador,D,8409138477
3,Deportes Tolima,Colombia,D,8409138477
4,The Strongest,Fase previa,D,8409138477
1,Peñarol,Uruguay,E,8409138477
2,Corinthians,Brasil,E,8409138477
3,Sporting Cristal,Perú,E,8409138477
4,Independiente Petrolero,Bolivia,E,8409138477
1,Atlético Mineiro,Brasil,F,8409138477
2,Cerro Porteño,Paraguay,F,8409138477
3,Caracas,Venezuela,F,8409138477
4,Olimpia,Fase previa,F,8409138477
1,Flamengo,Brasil,G,8409138477
2,Vélez,Argentina,G,8409138477
3,Deportivo Táchira,Venezuela,G,8409138477
4,Estudiantes L.P.,Fase previa,G,8409138477
1,River Plate,Argentina,H,8409138477
2,Universidad Católica,Chile,H,8409138477
3,Bragantino,Brasil,H,8409138477
4,América M.G.,Fase previa,H,8409138477
