Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,6057220501
2,Emelec,Ecuador,A,6057220501
3,Colón,Argentina,A,6057220501
4,The Strongest,Fase previa,A,6057220501
1,River Plate,Argentina,B,6057220501
2,Universidad Católica,Chile,B,6057220501
3,Alianza Lima,Perú,B,6057220501
4,Fortaleza,Brasil,B,6057220501
1,Atlético Mineiro,Brasil,C,6057220501
2,Cerro Porteño,Paraguay,C,6057220501
3,Sporting Cristal,Perú,C,6057220501
4,Talleres,Argentina,C,6057220501
1,Flamengo,Brasil,D,6057220501
2,Independiente del Valle,Ecuador,D,6057220501
3,Deportivo Táchira,Venezuela,D,6057220501
4,Always Ready,Bolivia,D,6057220501
1,Athletico Paranaense,Brasil,E,6057220501
2,Colo Colo,Chile,E,6057220501
3,Caracas,Venezuela,E,6057220501
4,América M.G.,Fase previa,E,6057220501
1,Peñarol,Uruguay,F,6057220501
2,Vélez,Argentina,F,6057220501
3,Bragantino,Brasil,F,6057220501
4,Olimpia,Fase previa,F,6057220501
1,Boca Juniors,Argentina,G,6057220501
2,Corinthians,Brasil,G,6057220501
3,Deportes Tolima,Colombia,G,6057220501
4,Estudiantes L.P.,Fase previa,G,6057220501
1,Nacional,Uruguay,H,6057220501
2,Libertad,Paraguay,H,6057220501
3,Deportivo Cali,Colombia,H,6057220501
4,Independiente Petrolero,Bolivia,H,6057220501
