Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2814842946
2,Universidad Católica,Chile,A,2814842946
3,Alianza Lima,Perú,A,2814842946
4,The Strongest,Fase previa,A,2814842946
1,River Plate,Argentina,B,2814842946
2,Cerro Porteño,Paraguay,B,2814842946
3,Deportivo Cali,Colombia,B,2814842946
4,Fortaleza,Brasil,B,2814842946
1,Peñarol,Uruguay,C,2814842946
2,Vélez,Argentina,C,2814842946
3,Sporting Cristal,Perú,C,2814842946
4,Always Ready,Bolivia,C,2814842946
1,Boca Juniors,Argentina,D,2814842946
2,Colo Colo,Chile,D,2814842946
3,Bragantino,Brasil,D,2814842946
4,Independiente Petrolero,Bolivia,D,2814842946
1,Atlético Mineiro,Brasil,E,2814842946
2,Libertad,Paraguay,E,2814842946
3,Colón,Argentina,E,2814842946
4,América M.G.,Fase previa,E,2814842946
1,Flamengo,Brasil,F,2814842946
2,Independiente del Valle,Ecuador,F,2814842946
3,Deportivo Táchira,Venezuela,F,2814842946
4,Estudiantes L.P.,Fase previa,F,2814842946
1,Nacional,Uruguay,G,2814842946
2,Corinthians,Brasil,G,2814842946
3,Deportes Tolima,Colombia,G,2814842946
4,Olimpia,Fase previa,G,2814842946
1,Athletico Paranaense,Brasil,H,2814842946
2,Emelec,Ecuador,H,2814842946
3,Caracas,Venezuela,H,2814842946
4,Talleres,Argentina,H,2814842946
