Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,6277434161
2,Universidad Católica,Chile,A,6277434161
3,Alianza Lima,Perú,A,6277434161
4,Independiente Petrolero,Bolivia,A,6277434161
1,Peñarol,Uruguay,B,6277434161
2,Vélez,Argentina,B,6277434161
3,Deportivo Cali,Colombia,B,6277434161
4,Olimpia,Fase previa,B,6277434161
1,Flamengo,Brasil,C,6277434161
2,Cerro Porteño,Paraguay,C,6277434161
3,Sporting Cristal,Perú,C,6277434161
4,Always Ready,Bolivia,C,6277434161
1,Boca Juniors,Argentina,D,6277434161
2,Emelec,Ecuador,D,6277434161
3,Caracas,Venezuela,D,6277434161
4,Fortaleza,Brasil,D,6277434161
1,Nacional,Uruguay,E,6277434161
2,Libertad,Paraguay,E,6277434161
3,Bragantino,Brasil,E,6277434161
4,Talleres,Argentina,E,6277434161
1,Atlético Mineiro,Brasil,F,6277434161
2,Independiente del Valle,Ecuador,F,6277434161
3,Deportes Tolima,Colombia,F,6277434161
4,The Strongest,Fase previa,F,6277434161
1,River Plate,Argentina,G,6277434161
2,Corinthians,Brasil,G,6277434161
3,Deportivo Táchira,Venezuela,G,6277434161
4,América M.G.,Fase previa,G,6277434161
1,Athletico Paranaense,Brasil,H,6277434161
2,Colo Colo,Chile,H,6277434161
3,Colón,Argentina,H,6277434161
4,Estudiantes L.P.,Fase previa,H,6277434161
