Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,5801577953
2,Independiente del Valle,Ecuador,A,5801577953
3,Caracas,Venezuela,A,5801577953
4,Independiente Petrolero,Bolivia,A,5801577953
1,Athletico Paranaense,Brasil,B,5801577953
2,Vélez,Argentina,B,5801577953
3,Deportivo Cali,Colombia,B,5801577953
4,Estudiantes L.P.,Fase previa,B,5801577953
1,Peñarol,Uruguay,C,5801577953
2,Cerro Porteño,Paraguay,C,5801577953
3,Bragantino,Brasil,C,5801577953
4,Always Ready,Bolivia,C,5801577953
1,Atlético Mineiro,Brasil,D,5801577953
2,Libertad,Paraguay,D,5801577953
3,Deportes Tolima,Colombia,D,5801577953
4,América M.G.,Fase previa,D,5801577953
1,Flamengo,Brasil,E,5801577953
2,Emelec,Ecuador,E,5801577953
3,Alianza Lima,Perú,E,5801577953
4,Talleres,Argentina,E,5801577953
1,Boca Juniors,Argentina,F,5801577953
2,Corinthians,Brasil,F,5801577953
3,Sporting Cristal,Perú,F,5801577953
4,The Strongest,Fase previa,F,5801577953
1,Nacional,Uruguay,G,5801577953
2,Colo Colo,Chile,G,5801577953
3,Colón,Argentina,G,5801577953
4,Fortaleza,Brasil,G,5801577953
1,River Plate,Argentina,H,5801577953
2,Universidad Católica,Chile,H,5801577953
3,Deportivo Táchira,Venezuela,H,5801577953
4,Olimpia,Fase previa,H,5801577953
