Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,5250945502
2,Libertad,Paraguay,A,5250945502
3,Deportivo Táchira,Venezuela,A,5250945502
4,Always Ready,Bolivia,A,5250945502
1,Athletico Paranaense,Brasil,B,5250945502
2,Independiente del Valle,Ecuador,B,5250945502
3,Caracas,Venezuela,B,5250945502
4,América M.G.,Fase previa,B,5250945502
1,Atlético Mineiro,Brasil,C,5250945502
2,Cerro Porteño,Paraguay,C,5250945502
3,Colón,Argentina,C,5250945502
4,Independiente Petrolero,Bolivia,C,5250945502
1,River Plate,Argentina,D,5250945502
2,Colo Colo,Chile,D,5250945502
3,Deportes Tolima,Colombia,D,5250945502
4,Fortaleza,Brasil,D,5250945502
1,Peñarol,Uruguay,E,5250945502
2,Vélez,Argentina,E,5250945502
3,Alianza Lima,Perú,E,5250945502
4,Olimpia,Fase previa,E,5250945502
1,Nacional,Uruguay,F,5250945502
2,Emelec,Ecuador,F,5250945502
3,Bragantino,Brasil,F,5250945502
4,Talleres,Argentina,F,5250945502
1,Flamengo,Brasil,G,5250945502
2,Universidad Católica,Chile,G,5250945502
3,Deportivo Cali,Colombia,G,5250945502
4,The Strongest,Fase previa,G,5250945502
1,Boca Juniors,Argentina,H,5250945502
2,Corinthians,Brasil,H,5250945502
3,Sporting Cristal,Perú,H,5250945502
4,Estudiantes L.P.,Fase previa,H,5250945502
