Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,9842031745
2,Libertad,Paraguay,A,9842031745
3,Colón,Argentina,A,9842031745
4,Olimpia,Fase previa,A,9842031745
1,Atlético Mineiro,Brasil,B,9842031745
2,Vélez,Argentina,B,9842031745
3,Deportivo Táchira,Venezuela,B,9842031745
4,The Strongest,Fase previa,B,9842031745
1,Flamengo,Brasil,C,9842031745
2,Universidad Católica,Chile,C,9842031745
3,Alianza Lima,Perú,C,9842031745
4,Talleres,Argentina,C,9842031745
1,Boca Juniors,Argentina,D,9842031745
2,Corinthians,Brasil,D,9842031745
3,Caracas,Venezuela,D,9842031745
4,Estudiantes L.P.,Fase previa,D,9842031745
1,Nacional,Uruguay,E,9842031745
2,Independiente del Valle,Ecuador,E,9842031745
3,Deportes Tolima,Colombia,E,9842031745
4,América M.G.,Fase previa,E,9842031745
1,River Plate,Argentina,F,9842031745
2,Emelec,Ecuador,F,9842031745
3,Deportivo Cali,Colombia,F,9842031745
4,Fortaleza,Brasil,F,9842031745
1,Athletico Paranaense,Brasil,G,9842031745
2,Colo Colo,Chile,G,9842031745
3,Sporting Cristal,Perú,G,9842031745
4,Always Ready,Bolivia,G,9842031745
1,Peñarol,Uruguay,H,9842031745
2,Cerro Porteño,Paraguay,H,9842031745
3,Bragantino,Brasil,H,9842031745
4,Independiente Petrolero,Bolivia,H,9842031745
