Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,1086935002
2,Cerro Porteño,Paraguay,A,1086935002
3,Sporting Cristal,Perú,A,1086935002
4,Olimpia,Fase previa,A,1086935002
1,Athletico Paranaense,Brasil,B,1086935002
2,Colo Colo,Chile,B,1086935002
3,Colón,Argentina,B,1086935002
4,Always Ready,Bolivia,B,1086935002
1,River Plate,Argentina,C,1086935002
2,Universidad Católica,Chile,C,1086935002
3,Caracas,Venezuela,C,1086935002
4,América M.G.,Fase previa,C,1086935002
1,Atlético Mineiro,Brasil,D,1086935002
2,Libertad,Paraguay,D,1086935002
3,Deportivo Táchira,Venezuela,D,1086935002
4,The Strongest,Fase previa,D,1086935002
1,Peñarol,Uruguay,E,1086935002
2,Corinthians,Brasil,E,1086935002
3,Deportivo Cali,Colombia,E,1086935002
4,Estudiantes L.P.,Fase previa,E,1086935002
1,Boca Juniors,Argentina,F,1086935002
2,Emelec,Ecuador,F,1086935002
3,Bragantino,Brasil,F,1086935002
4,Independiente Petrolero,Bolivia,F,1086935002
1,Nacional,Uruguay,G,1086935002
2,Vélez,Argentina,G,1086935002
3,Deportes Tolima,Colombia,G,1086935002
4,Fortaleza,Brasil,G,1086935002
1,Flamengo,Brasil,H,1086935002
2,Independiente del Valle,Ecuador,H,1086935002
3,Alianza Lima,Perú,H,1086935002
4,Talleres,Argentina,H,1086935002
