Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,7202333032
2,Universidad Católica,Chile,A,7202333032
3,Alianza Lima,Perú,A,7202333032
4,Talleres,Argentina,A,7202333032
1,Peñarol,Uruguay,B,7202333032
2,Vélez,Argentina,B,7202333032
3,Caracas,Venezuela,B,7202333032
4,Fortaleza,Brasil,B,7202333032
1,River Plate,Argentina,C,7202333032
2,Corinthians,Brasil,C,7202333032
3,Deportes Tolima,Colombia,C,7202333032
4,Independiente Petrolero,Bolivia,C,7202333032
1,Athletico Paranaense,Brasil,D,7202333032
2,Emelec,Ecuador,D,7202333032
3,Colón,Argentina,D,7202333032
4,América M.G.,Fase previa,D,7202333032
1,Atlético Mineiro,Brasil,E,7202333032
2,Cerro Porteño,Paraguay,E,7202333032
3,Sporting Cristal,Perú,E,7202333032
4,Always Ready,Bolivia,E,7202333032
1,Boca Juniors,Argentina,F,7202333032
2,Libertad,Paraguay,F,7202333032
3,Bragantino,Brasil,F,7202333032
4,The Strongest,Fase previa,F,7202333032
1,Flamengo,Brasil,G,7202333032
2,Independiente del Valle,Ecuador,G,7202333032
3,Deportivo Cali,Colombia,G,7202333032
4,Estudiantes L.P.,Fase previa,G,7202333032
1,Nacional,Uruguay,H,7202333032
2,Colo Colo,Chile,H,7202333032
3,Deportivo Táchira,Venezuela,H,7202333032
4,Olimpia,Fase previa,H,7202333032
