Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,7145427869
2,Cerro Porteño,Paraguay,A,7145427869
3,Deportes Tolima,Colombia,A,7145427869
4,América M.G.,Fase previa,A,7145427869
1,Atlético Mineiro,Brasil,B,7145427869
2,Universidad Católica,Chile,B,7145427869
3,Colón,Argentina,B,7145427869
4,Olimpia,Fase previa,B,7145427869
1,River Plate,Argentina,C,7145427869
2,Corinthians,Brasil,C,7145427869
3,Caracas,Venezuela,C,7145427869
4,Always Ready,Bolivia,C,7145427869
1,Boca Juniors,Argentina,D,7145427869
2,Independiente del Valle,Ecuador,D,7145427869
3,Bragantino,Brasil,D,7145427869
4,Estudiantes L.P.,Fase previa,D,7145427869
1,Peñarol,Uruguay,E,7145427869
2,Libertad,Paraguay,E,7145427869
3,Alianza Lima,Perú,E,7145427869
4,Talleres,Argentina,E,7145427869
1,Flamengo,Brasil,F,7145427869
2,Vélez,Argentina,F,7145427869
3,Sporting Cristal,Perú,F,7145427869
4,The Strongest,Fase previa,F,7145427869
1,Athletico Paranaense,Brasil,G,7145427869
2,Colo Colo,Chile,G,7145427869
3,Deportivo Cali,Colombia,G,7145427869
4,Independiente Petrolero,Bolivia,G,7145427869
1,Nacional,Uruguay,H,7145427869
2,Emelec,Ecuador,H,7145427869
3,Deportivo Táchira,Venezuela,H,7145427869
4,Fortaleza,Brasil,H,7145427869
