Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2145072692
2,Universidad Católica,Chile,A,2145072692
3,Sporting Cristal,Perú,A,2145072692
4,The Strongest,Fase previa,A,2145072692
1,River Plate,Argentina,B,2145072692
2,Cerro Porteño,Paraguay,B,2145072692
3,Bragantino,Brasil,B,2145072692
4,Always Ready,Bolivia,B,2145072692
1,Peñarol,Uruguay,C,2145072692
2,Independiente del Valle,Ecuador,C,2145072692
3,Deportes Tolima,Colombia,C,2145072692
4,América M.G.,Fase previa,C,2145072692
1,Athletico Paranaense,Brasil,D,2145072692
2,Libertad,Paraguay,D,2145072692
3,Colón,Argentina,D,2145072692
4,Independiente Petrolero,Bolivia,D,2145072692
1,Flamengo,Brasil,E,2145072692
2,Emelec,Ecuador,E,2145072692
3,Deportivo Cali,Colombia,E,2145072692
4,Talleres,Argentina,E,2145072692
1,Nacional,Uruguay,F,2145072692
2,Colo Colo,Chile,F,2145072692
3,Alianza Lima,Perú,F,2145072692
4,Fortaleza,Brasil,F,2145072692
1,Atlético Mineiro,Brasil,G,2145072692
2,Vélez,Argentina,G,2145072692
3,Deportivo Táchira,Venezuela,G,2145072692
4,Olimpia,Fase previa,G,2145072692
1,Boca Juniors,Argentina,H,2145072692
2,Corinthians,Brasil,H,2145072692
3,Caracas,Venezuela,H,2145072692
4,Estudiantes L.P.,Fase previa,H,2145072692
