Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,3138483823
2,Independiente del Valle,Ecuador,A,3138483823
3,Caracas,Venezuela,A,3138483823
4,Always Ready,Bolivia,A,3138483823
1,Atlético Mineiro,Brasil,B,3138483823
2,Colo Colo,Chile,B,3138483823
3,Deportivo Táchira,Venezuela,B,3138483823
4,Talleres,Argentina,B,3138483823
1,Nacional,Uruguay,C,3138483823
2,Emelec,Ecuador,C,3138483823
3,Alianza Lima,Perú,C,3138483823
4,Fortaleza,Brasil,C,3138483823
1,Peñarol,Uruguay,D,3138483823
2,Cerro Porteño,Paraguay,D,3138483823
3,Deportes Tolima,Colombia,D,3138483823
4,América M.G.,Fase previa,D,3138483823
1,Boca Juniors,Argentina,E,3138483823
2,Corinthians,Brasil,E,3138483823
3,Deportivo Cali,Colombia,E,3138483823
4,Estudiantes L.P.,Fase previa,E,3138483823
1,Flamengo,Brasil,F,3138483823
2,Vélez,Argentina,F,3138483823
3,Sporting Cristal,Perú,F,3138483823
4,Independiente Petrolero,Bolivia,F,3138483823
1,River Plate,Argentina,G,3138483823
2,Universidad Católica,Chile,G,3138483823
3,Bragantino,Brasil,G,3138483823
4,The Strongest,Fase previa,G,3138483823
1,Athletico Paranaense,Brasil,H,3138483823
2,Libertad,Paraguay,H,3138483823
3,Colón,Argentina,H,3138483823
4,Olimpia,Fase previa,H,3138483823
