Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,236213674
2,Cerro Porteño,Paraguay,A,236213674
3,Alianza Lima,Perú,A,236213674
4,Independiente Petrolero,Bolivia,A,236213674
1,Atlético Mineiro,Brasil,B,236213674
2,Universidad Católica,Chile,B,236213674
3,Caracas,Venezuela,B,236213674
4,Always Ready,Bolivia,B,236213674
1,Boca Juniors,Argentina,C,236213674
2,Independiente del Valle,Ecuador,C,236213674
3,Bragantino,Brasil,C,236213674
4,Estudiantes L.P.,Fase previa,C,236213674
1,River Plate,Argentina,D,236213674
2,Corinthians,Brasil,D,236213674
3,Deportivo Táchira,Venezuela,D,236213674
4,The Strongest,Fase previa,D,236213674
1,Athletico Paranaense,Brasil,E,236213674
2,Vélez,Argentina,E,236213674
3,Deportes Tolima,Colombia,E,236213674
4,América M.G.,Fase previa,E,236213674
1,Flamengo,Brasil,F,236213674
2,Emelec,Ecuador,F,236213674
3,Deportivo Cali,Colombia,F,236213674
4,Talleres,Argentina,F,236213674
1,Nacional,Uruguay,G,236213674
2,Libertad,Paraguay,G,236213674
3,Colón,Argentina,G,236213674
4,Fortaleza,Brasil,G,236213674
1,Peñarol,Uruguay,H,236213674
2,Colo Colo,Chile,H,236213674
3,Sporting Cristal,Perú,H,236213674
4,Olimpia,Fase previa,H,236213674
