Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,7502615902
2,Cerro Porteño,Paraguay,A,7502615902
3,Caracas,Venezuela,A,7502615902
4,Talleres,Argentina,A,7502615902
1,Nacional,Uruguay,B,7502615902
2,Universidad Católica,Chile,B,7502615902
3,Bragantino,Brasil,B,7502615902
4,Always Ready,Bolivia,B,7502615902
1,Athletico Paranaense,Brasil,C,7502615902
2,Colo Colo,Chile,C,7502615902
3,Deportivo Cali,Colombia,C,7502615902
4,Independiente Petrolero,Bolivia,C,7502615902
1,Flamengo,Brasil,D,7502615902
2,Libertad,Paraguay,D,7502615902
3,Colón,Argentina,D,7502615902
4,Olimpia,Fase previa,D,7502615902
1,Peñarol,Uruguay,E,7502615902
2,Vélez,Argentina,E,7502615902
3,Deportes Tolima,Colombia,E,7502615902
4,Fortaleza,Brasil,E,7502615902
1,Boca Juniors,Argentina,F,7502615902
2,Corinthians,Brasil,F,7502615902
3,Alianza Lima,Perú,F,7502615902
4,Estudiantes L.P.,Fase previa,F,7502615902
1,Atlético Mineiro,Brasil,G,7502615902
2,Independiente del Valle,Ecuador,G,7502615902
3,Sporting Cristal,Perú,G,7502615902
4,The Strongest,Fase previa,G,7502615902
1,River Plate,Argentina,H,7502615902
2,Emelec,Ecuador,H,7502615902
3,Deportivo Táchira,Venezuela,H,7502615902
4,América M.G.,Fase previa,H,7502615902
