Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,9616103841
2,Vélez,Argentina,A,9616103841
3,Sporting Cristal,Perú,A,9616103841
4,Estudiantes L.P.,Fase previa,A,9616103841
1,River Plate,Argentina,B,9616103841
2,Cerro Porteño,Paraguay,B,9616103841
3,Alianza Lima,Perú,B,9616103841
4,América M.G.,Fase previa,B,9616103841
1,Boca Juniors,Argentina,C,9616103841
2,Corinthians,Brasil,C,9616103841
3,Deportes Tolima,Colombia,C,9616103841
4,Always Ready,Bolivia,C,9616103841
1,Atlético Mineiro,Brasil,D,9616103841
2,Independiente del Valle,Ecuador,D,9616103841
3,Caracas,Venezuela,D,9616103841
4,Talleres,Argentina,D,9616103841
1,Flamengo,Brasil,E,9616103841
2,Colo Colo,Chile,E,9616103841
3,Deportivo Cali,Colombia,E,9616103841
4,The Strongest,Fase previa,E,9616103841
1,Nacional,Uruguay,F,9616103841
2,Emelec,Ecuador,F,9616103841
3,Bragantino,Brasil,F,9616103841
4,Independiente Petrolero,Bolivia,F,9616103841
1,Peñarol,Uruguay,G,9616103841
2,Libertad,Paraguay,G,9616103841
3,Colón,Argentina,G,9616103841
4,Fortaleza,Brasil,G,9616103841
1,Athletico Paranaense,Brasil,H,9616103841
2,Universidad Católica,Chile,H,9616103841
3,Deportivo Táchira,Venezuela,H,9616103841
4,Olimpia,Fase previa,H,9616103841
