Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8139860233
2,Universidad Católica,Chile,A,8139860233
3,Colón,Argentina,A,8139860233
4,Estudiantes L.P.,Fase previa,A,8139860233
1,River Plate,Argentina,B,8139860233
2,Independiente del Valle,Ecuador,B,8139860233
3,Deportivo Cali,Colombia,B,8139860233
4,Fortaleza,Brasil,B,8139860233
1,Atlético Mineiro,Brasil,C,8139860233
2,Emelec,Ecuador,C,8139860233
3,Deportes Tolima,Colombia,C,8139860233
4,Always Ready,Bolivia,C,8139860233
1,Athletico Paranaense,Brasil,D,8139860233
2,Cerro Porteño,Paraguay,D,8139860233
3,Caracas,Venezuela,D,8139860233
4,Olimpia,Fase previa,D,8139860233
1,Peñarol,Uruguay,E,8139860233
2,Vélez,Argentina,E,8139860233
3,Deportivo Táchira,Venezuela,E,8139860233
4,América M.G.,Fase previa,E,8139860233
1,Boca Juniors,Argentina,F,8139860233
2,Colo Colo,Chile,F,8139860233
3,Bragantino,Brasil,F,8139860233
4,The Strongest,Fase previa,F,8139860233
1,Flamengo,Brasil,G,8139860233
2,Libertad,Paraguay,G,8139860233
3,Sporting Cristal,Perú,G,8139860233
4,Talleres,Argentina,G,8139860233
1,Nacional,Uruguay,H,8139860233
2,Corinthians,Brasil,H,8139860233
3,Alianza Lima,Perú,H,8139860233
4,Independiente Petrolero,Bolivia,H,8139860233
