Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8680551943
2,Emelec,Ecuador,A,8680551943
3,Sporting Cristal,Perú,A,8680551943
4,Estudiantes L.P.,Fase previa,A,8680551943
1,River Plate,Argentina,B,8680551943
2,Independiente del Valle,Ecuador,B,8680551943
3,Bragantino,Brasil,B,8680551943
4,América M.G.,Fase previa,B,8680551943
1,Nacional,Uruguay,C,8680551943
2,Colo Colo,Chile,C,8680551943
3,Deportes Tolima,Colombia,C,8680551943
4,Talleres,Argentina,C,8680551943
1,Flamengo,Brasil,D,8680551943
2,Vélez,Argentina,D,8680551943
3,Deportivo Cali,Colombia,D,8680551943
4,Independiente Petrolero,Bolivia,D,8680551943
1,Athletico Paranaense,Brasil,E,8680551943
2,Cerro Porteño,Paraguay,E,8680551943
3,Alianza Lima,Perú,E,8680551943
4,Olimpia,Fase previa,E,8680551943
1,Peñarol,Uruguay,F,8680551943
2,Corinthians,Brasil,F,8680551943
3,Deportivo Táchira,Venezuela,F,8680551943
4,The Strongest,Fase previa,F,8680551943
1,Atlético Mineiro,Brasil,G,8680551943
2,Libertad,Paraguay,G,8680551943
3,Colón,Argentina,G,8680551943
4,Always Ready,Bolivia,G,8680551943
1,Boca Juniors,Argentina,H,8680551943
2,Universidad Católica,Chile,H,8680551943
3,Caracas,Venezuela,H,8680551943
4,Fortaleza,Brasil,H,8680551943
