Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,7281928805
2,Cerro Porteño,Paraguay,A,7281928805
3,Caracas,Venezuela,A,7281928805
4,Always Ready,Bolivia,A,7281928805
1,Nacional,Uruguay,B,7281928805
2,Corinthians,Brasil,B,7281928805
3,Deportivo Cali,Colombia,B,7281928805
4,The Strongest,Fase previa,B,7281928805
1,Boca Juniors,Argentina,C,7281928805
2,Universidad Católica,Chile,C,7281928805
3,Deportivo Táchira,Venezuela,C,7281928805
4,Fortaleza,Brasil,C,7281928805
1,Flamengo,Brasil,D,7281928805
2,Vélez,Argentina,D,7281928805
3,Deportes Tolima,Colombia,D,7281928805
4,Independiente Petrolero,Bolivia,D,7281928805
1,River Plate,Argentina,E,7281928805
2,Emelec,Ecuador,E,7281928805
3,Bragantino,Brasil,E,7281928805
4,Olimpia,Fase previa,E,7281928805
1,Peñarol,Uruguay,F,7281928805
2,Independiente del Valle,Ecuador,F,7281928805
3,Colón,Argentina,F,7281928805
4,América M.G.,Fase previa,F,7281928805
1,Athletico Paranaense,Brasil,G,7281928805
2,Libertad,Paraguay,G,7281928805
3,Alianza Lima,Perú,G,7281928805
4,Estudiantes L.P.,Fase previa,G,7281928805
1,Atlético Mineiro,Brasil,H,7281928805
2,Colo Colo,Chile,H,7281928805
3,Sporting Cristal,Perú,H,7281928805
4,Talleres,Argentina,H,7281928805
