Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,6947278635
2,Colo Colo,Chile,A,6947278635
3,Sporting Cristal,Perú,A,6947278635
4,Always Ready,Bolivia,A,6947278635
1,Atlético Mineiro,Brasil,B,6947278635
2,Vélez,Argentina,B,6947278635
3,Caracas,Venezuela,B,6947278635
4,América M.G.,Fase previa,B,6947278635
1,Flamengo,Brasil,C,6947278635
2,Universidad Católica,Chile,C,6947278635
3,Deportivo Táchira,Venezuela,C,6947278635
4,The Strongest,Fase previa,C,6947278635
1,Athletico Paranaense,Brasil,D,6947278635
2,Cerro Porteño,Paraguay,D,6947278635
3,Alianza Lima,Perú,D,6947278635
4,Estudiantes L.P.,Fase previa,D,6947278635
1,River Plate,Argentina,E,6947278635
2,Corinthians,Brasil,E,6947278635
3,Deportes Tolima,Colombia,E,6947278635
4,Independiente Petrolero,Bolivia,E,6947278635
1,Peñarol,Uruguay,F,6947278635
2,Independiente del Valle,Ecuador,F,6947278635
3,Bragantino,Brasil,F,6947278635
4,Talleres,Argentina,F,6947278635
1,Boca Juniors,Argentina,G,6947278635
2,Libertad,Paraguay,G,6947278635
3,Deportivo Cali,Colombia,G,6947278635
4,Fortaleza,Brasil,G,6947278635
1,Nacional,Uruguay,H,6947278635
2,Emelec,Ecuador,H,6947278635
3,Colón,Argentina,H,6947278635
4,Olimpia,Fase previa,H,6947278635
