Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8735026999
2,Emelec,Ecuador,A,8735026999
3,Alianza Lima,Perú,A,8735026999
4,América M.G.,Fase previa,A,8735026999
1,Nacional,Uruguay,B,8735026999
2,Universidad Católica,Chile,B,8735026999
3,Deportivo Táchira,Venezuela,B,8735026999
4,The Strongest,Fase previa,B,8735026999
1,Flamengo,Brasil,C,8735026999
2,Vélez,Argentina,C,8735026999
3,Sporting Cristal,Perú,C,8735026999
4,Independiente Petrolero,Bolivia,C,8735026999
1,Boca Juniors,Argentina,D,8735026999
2,Cerro Porteño,Paraguay,D,8735026999
3,Deportivo Cali,Colombia,D,8735026999
4,Fortaleza,Brasil,D,8735026999
1,Athletico Paranaense,Brasil,E,8735026999
2,Independiente del Valle,Ecuador,E,8735026999
3,Colón,Argentina,E,8735026999
4,Olimpia,Fase previa,E,8735026999
1,Atlético Mineiro,Brasil,F,8735026999
2,Colo Colo,Chile,F,8735026999
3,Deportes Tolima,Colombia,F,8735026999
4,Talleres,Argentina,F,8735026999
1,Peñarol,Uruguay,G,8735026999
2,Corinthians,Brasil,G,8735026999
3,Caracas,Venezuela,G,8735026999
4,Estudiantes L.P.,Fase previa,G,8735026999
1,River Plate,Argentina,H,8735026999
2,Libertad,Paraguay,H,8735026999
3,Bragantino,Brasil,H,8735026999
4,Always Ready,Bolivia,H,8735026999
