Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,7252546757
2,Vélez,Argentina,A,7252546757
3,Alianza Lima,Perú,A,7252546757
4,Independiente Petrolero,Bolivia,A,7252546757
1,Peñarol,Uruguay,B,7252546757
2,Libertad,Paraguay,B,7252546757
3,Deportivo Táchira,Venezuela,B,7252546757
4,Fortaleza,Brasil,B,7252546757
1,Atlético Mineiro,Brasil,C,7252546757
2,Independiente del Valle,Ecuador,C,7252546757
3,Colón,Argentina,C,7252546757
4,Estudiantes L.P.,Fase previa,C,7252546757
1,Flamengo,Brasil,D,7252546757
2,Emelec,Ecuador,D,7252546757
3,Caracas,Venezuela,D,7252546757
4,América M.G.,Fase previa,D,7252546757
1,Boca Juniors,Argentina,E,7252546757
2,Corinthians,Brasil,E,7252546757
3,Deportivo Cali,Colombia,E,7252546757
4,The Strongest,Fase previa,E,7252546757
1,Nacional,Uruguay,F,7252546757
2,Colo Colo,Chile,F,7252546757
3,Bragantino,Brasil,F,7252546757
4,Olimpia,Fase previa,F,7252546757
1,Athletico Paranaense,Brasil,G,7252546757
2,Cerro Porteño,Paraguay,G,7252546757
3,Deportes Tolima,Colombia,G,7252546757
4,Talleres,Argentina,G,7252546757
1,River Plate,Argentina,H,7252546757
2,Universidad Católica,Chile,H,7252546757
3,Sporting Cristal,Perú,H,7252546757
4,Always Ready,Bolivia,H,7252546757
