Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,9243545203
2,Cerro Porteño,Paraguay,A,9243545203
3,Caracas,Venezuela,A,9243545203
4,Talleres,Argentina,A,9243545203
1,Peñarol,Uruguay,B,9243545203
2,Independiente del Valle,Ecuador,B,9243545203
3,Deportes Tolima,Colombia,B,9243545203
4,Fortaleza,Brasil,B,9243545203
1,River Plate,Argentina,C,9243545203
2,Libertad,Paraguay,C,9243545203
3,Deportivo Táchira,Venezuela,C,9243545203
4,Olimpia,Fase previa,C,9243545203
1,Athletico Paranaense,Brasil,D,9243545203
2,Colo Colo,Chile,D,9243545203
3,Colón,Argentina,D,9243545203
4,América M.G.,Fase previa,D,9243545203
1,Nacional,Uruguay,E,9243545203
2,Universidad Católica,Chile,E,9243545203
3,Bragantino,Brasil,E,9243545203
4,Independiente Petrolero,Bolivia,E,9243545203
1,Boca Juniors,Argentina,F,9243545203
2,Corinthians,Brasil,F,9243545203
3,Alianza Lima,Perú,F,9243545203
4,Always Ready,Bolivia,F,9243545203
1,Atlético Mineiro,Brasil,G,9243545203
2,Emelec,Ecuador,G,9243545203
3,Deportivo Cali,Colombia,G,9243545203
4,The Strongest,Fase previa,G,9243545203
1,Flamengo,Brasil,H,9243545203
2,Vélez,Argentina,H,9243545203
3,Sporting Cristal,Perú,H,9243545203
4,Estudiantes L.P.,Fase previa,H,9243545203
