Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,3167998783
2,Vélez,Argentina,A,3167998783
3,Sporting Cristal,Perú,A,3167998783
4,Independiente Petrolero,Bolivia,A,3167998783
1,Peñarol,Uruguay,B,3167998783
2,Corinthians,Brasil,B,3167998783
3,Deportivo Cali,Colombia,B,3167998783
4,Talleres,Argentina,B,3167998783
1,Atlético Mineiro,Brasil,C,3167998783
2,Cerro Porteño,Paraguay,C,3167998783
3,Deportivo Táchira,Venezuela,C,3167998783
4,Estudiantes L.P.,Fase previa,C,3167998783
1,Boca Juniors,Argentina,D,3167998783
2,Independiente del Valle,Ecuador,D,3167998783
3,Deportes Tolima,Colombia,D,3167998783
4,Fortaleza,Brasil,D,3167998783
1,Athletico Paranaense,Brasil,E,3167998783
2,Colo Colo,Chile,E,3167998783
3,Colón,Argentina,E,3167998783
4,América M.G.,Fase previa,E,3167998783
1,River Plate,Argentina,F,3167998783
2,Emelec,Ecuador,F,3167998783
3,Bragantino,Brasil,F,3167998783
4,Olimpia,Fase previa,F,3167998783
1,Flamengo,Brasil,G,3167998783
2,Libertad,Paraguay,G,3167998783
3,Caracas,Venezuela,G,3167998783
4,Always Ready,Bolivia,G,3167998783
1,Nacional,Uruguay,H,3167998783
2,Universidad Católica,Chile,H,3167998783
3,Alianza Lima,Perú,H,3167998783
4,The Strongest,Fase previa,H,3167998783
