Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,696098795
2,Cerro Porteño,Paraguay,A,696098795
3,Sporting Cristal,Perú,A,696098795
4,Olimpia,Fase previa,A,696098795
1,Nacional,Uruguay,B,696098795
2,Libertad,Paraguay,B,696098795
3,Alianza Lima,Perú,B,696098795
4,Fortaleza,Brasil,B,696098795
1,Atlético Mineiro,Brasil,C,696098795
2,Emelec,Ecuador,C,696098795
3,Deportivo Táchira,Venezuela,C,696098795
4,Always Ready,Bolivia,C,696098795
1,River Plate,Argentina,D,696098795
2,Universidad Católica,Chile,D,696098795
3,Bragantino,Brasil,D,696098795
4,Independiente Petrolero,Bolivia,D,696098795
1,Athletico Paranaense,Brasil,E,696098795
2,Vélez,Argentina,E,696098795
3,Deportivo Cali,Colombia,E,696098795
4,Estudiantes L.P.,Fase previa,E,696098795
1,Boca Juniors,Argentina,F,696098795
2,Independiente del Valle,Ecuador,F,696098795
3,Deportes Tolima,Colombia,F,696098795
4,The Strongest,Fase previa,F,696098795
1,Peñarol,Uruguay,G,696098795
2,Corinthians,Brasil,G,696098795
3,Colón,Argentina,G,696098795
4,América M.G.,Fase previa,G,696098795
1,Flamengo,Brasil,H,696098795
2,Colo Colo,Chile,H,696098795
3,Caracas,Venezuela,H,696098795
4,Talleres,Argentina,H,696098795
