Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,648239454
2,Libertad,Paraguay,A,648239454
3,Deportivo Táchira,Venezuela,A,648239454
4,Independiente Petrolero,Bolivia,A,648239454
1,Boca Juniors,Argentina,B,648239454
2,Corinthians,Brasil,B,648239454
3,Deportes Tolima,Colombia,B,648239454
4,Always Ready,Bolivia,B,648239454
1,Flamengo,Brasil,C,648239454
2,Independiente del Valle,Ecuador,C,648239454
3,Alianza Lima,Perú,C,648239454
4,Olimpia,Fase previa,C,648239454
1,Nacional,Uruguay,D,648239454
2,Universidad Católica,Chile,D,648239454
3,Caracas,Venezuela,D,648239454
4,Fortaleza,Brasil,D,648239454
1,River Plate,Argentina,E,648239454
2,Cerro Porteño,Paraguay,E,648239454
3,Sporting Cristal,Perú,E,648239454
4,The Strongest,Fase previa,E,648239454
1,Atlético Mineiro,Brasil,F,648239454
2,Colo Colo,Chile,F,648239454
3,Colón,Argentina,F,648239454
4,Estudiantes L.P.,Fase previa,F,648239454
1,Athletico Paranaense,Brasil,G,648239454
2,Emelec,Ecuador,G,648239454
3,Deportivo Cali,Colombia,G,648239454
4,Talleres,Argentina,G,648239454
1,Peñarol,Uruguay,H,648239454
2,Vélez,Argentina,H,648239454
3,Bragantino,Brasil,H,648239454
4,América M.G.,Fase previa,H,648239454
