Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,4472163607
2,Colo Colo,Chile,A,4472163607
3,Colón,Argentina,A,4472163607
4,América M.G.,Fase previa,A,4472163607
1,Peñarol,Uruguay,B,4472163607
2,Corinthians,Brasil,B,4472163607
3,Deportes Tolima,Colombia,B,4472163607
4,Always Ready,Bolivia,B,4472163607
1,Athletico Paranaense,Brasil,C,4472163607
2,Vélez,Argentina,C,4472163607
3,Sporting Cristal,Perú,C,4472163607
4,The Strongest,Fase previa,C,4472163607
1,River Plate,Argentina,D,4472163607
2,Cerro Porteño,Paraguay,D,4472163607
3,Bragantino,Brasil,D,4472163607
4,Estudiantes L.P.,Fase previa,D,4472163607
1,Atlético Mineiro,Brasil,E,4472163607
2,Emelec,Ecuador,E,4472163607
3,Deportivo Cali,Colombia,E,4472163607
4,Talleres,Argentina,E,4472163607
1,Flamengo,Brasil,F,4472163607
2,Universidad Católica,Chile,F,4472163607
3,Deportivo Táchira,Venezuela,F,4472163607
4,Olimpia,Fase previa,F,4472163607
1,Nacional,Uruguay,G,4472163607
2,Independiente del Valle,Ecuador,G,4472163607
3,Caracas,Venezuela,G,4472163607
4,Fortaleza,Brasil,G,4472163607
1,Boca Juniors,Argentina,H,4472163607
2,Libertad,Paraguay,H,4472163607
3,Alianza Lima,Perú,H,4472163607
4,Independiente Petrolero,Bolivia,H,4472163607
