Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,4259296713
2,Cerro Porteño,Paraguay,A,4259296713
3,Caracas,Venezuela,A,4259296713
4,Talleres,Argentina,A,4259296713
1,Peñarol,Uruguay,B,4259296713
2,Vélez,Argentina,B,4259296713
3,Alianza Lima,Perú,B,4259296713
4,Independiente Petrolero,Bolivia,B,4259296713
1,Flamengo,Brasil,C,4259296713
2,Libertad,Paraguay,C,4259296713
3,Colón,Argentina,C,4259296713
4,Olimpia,Fase previa,C,4259296713
1,Athletico Paranaense,Brasil,D,4259296713
2,Colo Colo,Chile,D,4259296713
3,Deportes Tolima,Colombia,D,4259296713
4,América M.G.,Fase previa,D,4259296713
1,Nacional,Uruguay,E,4259296713
2,Corinthians,Brasil,E,4259296713
3,Deportivo Cali,Colombia,E,4259296713
4,Estudiantes L.P.,Fase previa,E,4259296713
1,Boca Juniors,Argentina,F,4259296713
2,Universidad Católica,Chile,F,4259296713
3,Deportivo Táchira,Venezuela,F,4259296713
4,Fortaleza,Brasil,F,4259296713
1,Atlético Mineiro,Brasil,G,4259296713
2,Independiente del Valle,Ecuador,G,4259296713
3,Sporting Cristal,Perú,G,4259296713
4,Always Ready,Bolivia,G,4259296713
1,River Plate,Argentina,H,4259296713
2,Emelec,Ecuador,H,4259296713
3,Bragantino,Brasil,H,4259296713
4,The Strongest,Fase previa,H,4259296713
