Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,451219791
2,Cerro Porteño,Paraguay,A,451219791
3,Deportivo Táchira,Venezuela,A,451219791
4,The Strongest,Fase previa,A,451219791
1,Boca Juniors,Argentina,B,451219791
2,Independiente del Valle,Ecuador,B,451219791
3,Sporting Cristal,Perú,B,451219791
4,Olimpia,Fase previa,B,451219791
1,River Plate,Argentina,C,451219791
2,Libertad,Paraguay,C,451219791
3,Alianza Lima,Perú,C,451219791
4,Fortaleza,Brasil,C,451219791
1,Flamengo,Brasil,D,451219791
2,Vélez,Argentina,D,451219791
3,Deportes Tolima,Colombia,D,451219791
4,Always Ready,Bolivia,D,451219791
1,Atlético Mineiro,Brasil,E,451219791
2,Colo Colo,Chile,E,451219791
3,Colón,Argentina,E,451219791
4,Estudiantes L.P.,Fase previa,E,451219791
1,Nacional,Uruguay,F,451219791
2,Corinthians,Brasil,F,451219791
3,Deportivo Cali,Colombia,F,451219791
4,Talleres,Argentina,F,451219791
1,Athletico Paranaense,Brasil,G,451219791
2,Emelec,Ecuador,G,451219791
3,Caracas,Venezuela,G,451219791
4,América M.G.,Fase previa,G,451219791
1,Peñarol,Uruguay,H,451219791
2,Universidad Católica,Chile,H,451219791
3,Bragantino,Brasil,H,451219791
4,Independiente Petrolero,Bolivia,H,451219791
