Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,3836634800
2,Colo Colo,Chile,A,3836634800
3,Deportivo Cali,Colombia,A,3836634800
4,The Strongest,Fase previa,A,3836634800
1,River Plate,Argentina,B,3836634800
2,Independiente del Valle,Ecuador,B,3836634800
3,Deportivo Táchira,Venezuela,B,3836634800
4,América M.G.,Fase previa,B,3836634800
1,Athletico Paranaense,Brasil,C,3836634800
2,Emelec,Ecuador,C,3836634800
3,Colón,Argentina,C,3836634800
4,Olimpia,Fase previa,C,3836634800
1,Boca Juniors,Argentina,D,3836634800
2,Universidad Católica,Chile,D,3836634800
3,Bragantino,Brasil,D,3836634800
4,Independiente Petrolero,Bolivia,D,3836634800
1,Peñarol,Uruguay,E,3836634800
2,Vélez,Argentina,E,3836634800
3,Caracas,Venezuela,E,3836634800
4,Fortaleza,Brasil,E,3836634800
1,Nacional,Uruguay,F,3836634800
2,Corinthians,Brasil,F,3836634800
3,Alianza Lima,Perú,F,3836634800
4,Always Ready,Bolivia,F,3836634800
1,Flamengo,Brasil,G,3836634800
2,Libertad,Paraguay,G,3836634800
3,Sporting Cristal,Perú,G,3836634800
4,Talleres,Argentina,G,3836634800
1,Atlético Mineiro,Brasil,H,3836634800
2,Cerro Porteño,Paraguay,H,3836634800
3,Deportes Tolima,Colombia,H,3836634800
4,Estudiantes L.P.,Fase previa,H,3836634800
