Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2585487722
2,Universidad Católica,Chile,A,2585487722
3,Deportes Tolima,Colombia,A,2585487722
4,The Strongest,Fase previa,A,2585487722
1,Flamengo,Brasil,B,2585487722
2,Libertad,Paraguay,B,2585487722
3,Deportivo Táchira,Venezuela,B,2585487722
4,Estudiantes L.P.,Fase previa,B,2585487722
1,Boca Juniors,Argentina,C,2585487722
2,Colo Colo,Chile,C,2585487722
3,Bragantino,Brasil,C,2585487722
4,Always Ready,Bolivia,C,2585487722
1,Nacional,Uruguay,D,2585487722
2,Emelec,Ecuador,D,2585487722
3,Alianza Lima,Perú,D,2585487722
4,Independiente Petrolero,Bolivia,D,2585487722
1,Athletico Paranaense,Brasil,E,2585487722
2,Vélez,Argentina,E,2585487722
3,Deportivo Cali,Colombia,E,2585487722
4,América M.G.,Fase previa,E,2585487722
1,Atlético Mineiro,Brasil,F,2585487722
2,Cerro Porteño,Paraguay,F,2585487722
3,Caracas,Venezuela,F,2585487722
4,Talleres,Argentina,F,2585487722
1,River Plate,Argentina,G,2585487722
2,Independiente del Valle,Ecuador,G,2585487722
3,Sporting Cristal,Perú,G,2585487722
4,Fortaleza,Brasil,G,2585487722
1,Peñarol,Uruguay,H,2585487722
2,Corinthians,Brasil,H,2585487722
3,Colón,Argentina,H,2585487722
4,Olimpia,Fase previa,H,2585487722
