Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8959717467
2,Universidad Católica,Chile,A,8959717467
3,Deportes Tolima,Colombia,A,8959717467
4,Always Ready,Bolivia,A,8959717467
1,Flamengo,Brasil,B,8959717467
2,Libertad,Paraguay,B,8959717467
3,Deportivo Táchira,Venezuela,B,8959717467
4,América M.G.,Fase previa,B,8959717467
1,Peñarol,Uruguay,C,8959717467
2,Cerro Porteño,Paraguay,C,8959717467
3,Bragantino,Brasil,C,8959717467
4,The Strongest,Fase previa,C,8959717467
1,River Plate,Argentina,D,8959717467
2,Emelec,Ecuador,D,8959717467
3,Alianza Lima,Perú,D,8959717467
4,Fortaleza,Brasil,D,8959717467
1,Nacional,Uruguay,E,8959717467
2,Colo Colo,Chile,E,8959717467
3,Sporting Cristal,Perú,E,8959717467
4,Talleres,Argentina,E,8959717467
1,Boca Juniors,Argentina,F,8959717467
2,Corinthians,Brasil,F,8959717467
3,Caracas,Venezuela,F,8959717467
4,Independiente Petrolero,Bolivia,F,8959717467
1,Atlético Mineiro,Brasil,G,8959717467
2,Vélez,Argentina,G,8959717467
3,Deportivo Cali,Colombia,G,8959717467
4,Olimpia,Fase previa,G,8959717467
1,Athletico Paranaense,Brasil,H,8959717467
2,Independiente del Valle,Ecuador,H,8959717467
3,Colón,Argentina,H,8959717467
4,Estudiantes L.P.,Fase previa,H,8959717467
