Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,4186105304
2,Cerro Porteño,Paraguay,A,4186105304
3,Deportes Tolima,Colombia,A,4186105304
4,Always Ready,Bolivia,A,4186105304
1,Nacional,Uruguay,B,4186105304
2,Corinthians,Brasil,B,4186105304
3,Colón,Argentina,B,4186105304
4,América M.G.,Fase previa,B,4186105304
1,Peñarol,Uruguay,C,4186105304
2,Independiente del Valle,Ecuador,C,4186105304
3,Bragantino,Brasil,C,4186105304
4,Estudiantes L.P.,Fase previa,C,4186105304
1,Flamengo,Brasil,D,4186105304
2,Universidad Católica,Chile,D,4186105304
3,Alianza Lima,Perú,D,4186105304
4,The Strongest,Fase previa,D,4186105304
1,River Plate,Argentina,E,4186105304
2,Colo Colo,Chile,E,4186105304
3,Deportivo Cali,Colombia,E,4186105304
4,Olimpia,Fase previa,E,4186105304
1,Atlético Mineiro,Brasil,F,4186105304
2,Emelec,Ecuador,F,4186105304
3,Deportivo Táchira,Venezuela,F,4186105304
4,Talleres,Argentina,F,4186105304
1,Boca Juniors,Argentina,G,4186105304
2,Libertad,Paraguay,G,4186105304
3,Sporting Cristal,Perú,G,4186105304
4,Fortaleza,Brasil,G,4186105304
1,Athletico Paranaense,Brasil,H,4186105304
2,Vélez,Argentina,H,4186105304
3,Caracas,Venezuela,H,4186105304
4,Independiente Petrolero,Bolivia,H,4186105304
