Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8040998556
2,Independiente del Valle,Ecuador,A,8040998556
3,Caracas,Venezuela,A,8040998556
4,Talleres,Argentina,A,8040998556
1,Boca Juniors,Argentina,B,8040998556
2,Universidad Católica,Chile,B,8040998556
3,Deportivo Cali,Colombia,B,8040998556
4,Fortaleza,Brasil,B,8040998556
1,Peñarol,Uruguay,C,8040998556
2,Vélez,Argentina,C,8040998556
3,Alianza Lima,Perú,C,8040998556
4,América M.G.,Fase previa,C,8040998556
1,River Plate,Argentina,D,8040998556
2,Libertad,Paraguay,D,8040998556
3,Bragantino,Brasil,D,8040998556
4,Always Ready,Bolivia,D,8040998556
1,Atlético Mineiro,Brasil,E,8040998556
2,Emelec,Ecuador,E,8040998556
3,Deportivo Táchira,Venezuela,E,8040998556
4,Independiente Petrolero,Bolivia,E,8040998556
1,Flamengo,Brasil,F,8040998556
2,Colo Colo,Chile,F,8040998556
3,Colón,Argentina,F,8040998556
4,The Strongest,Fase previa,F,8040998556
1,Nacional,Uruguay,G,8040998556
2,Corinthians,Brasil,G,8040998556
3,Deportes Tolima,Colombia,G,8040998556
4,Olimpia,Fase previa,G,8040998556
1,Athletico Paranaense,Brasil,H,8040998556
2,Cerro Porteño,Paraguay,H,8040998556
3,Sporting Cristal,Perú,H,8040998556
4,Estudiantes L.P.,Fase previa,H,8040998556
