Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2809035177
2,Emelec,Ecuador,A,2809035177
3,Deportes Tolima,Colombia,A,2809035177
4,América M.G.,Fase previa,A,2809035177
1,Peñarol,Uruguay,B,2809035177
2,Universidad Católica,Chile,B,2809035177
3,Alianza Lima,Perú,B,2809035177
4,Always Ready,Bolivia,B,2809035177
1,Flamengo,Brasil,C,2809035177
2,Cerro Porteño,Paraguay,C,2809035177
3,Caracas,Venezuela,C,2809035177
4,Independiente Petrolero,Bolivia,C,2809035177
1,Nacional,Uruguay,D,2809035177
2,Vélez,Argentina,D,2809035177
3,Bragantino,Brasil,D,2809035177
4,Estudiantes L.P.,Fase previa,D,2809035177
1,Athletico Paranaense,Brasil,E,2809035177
2,Independiente del Valle,Ecuador,E,2809035177
3,Sporting Cristal,Perú,E,2809035177
4,Talleres,Argentina,E,2809035177
1,Boca Juniors,Argentina,F,2809035177
2,Corinthians,Brasil,F,2809035177
3,Deportivo Táchira,Venezuela,F,2809035177
4,Olimpia,Fase previa,F,2809035177
1,River Plate,Argentina,G,2809035177
2,Colo Colo,Chile,G,2809035177
3,Deportivo Cali,Colombia,G,2809035177
4,Fortaleza,Brasil,G,2809035177
1,Atlético Mineiro,Brasil,H,2809035177
2,Libertad,Paraguay,H,2809035177
3,Colón,Argentina,H,2809035177
4,The Strongest,Fase previa,H,2809035177
