Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8223848162
2,Libertad,Paraguay,A,8223848162
3,Deportes Tolima,Colombia,A,8223848162
4,América M.G.,Fase previa,A,8223848162
1,Peñarol,Uruguay,B,8223848162
2,Universidad Católica,Chile,B,8223848162
3,Caracas,Venezuela,B,8223848162
4,Olimpia,Fase previa,B,8223848162
1,Boca Juniors,Argentina,C,8223848162
2,Cerro Porteño,Paraguay,C,8223848162
3,Deportivo Táchira,Venezuela,C,8223848162
4,Fortaleza,Brasil,C,8223848162
1,Atlético Mineiro,Brasil,D,8223848162
2,Independiente del Valle,Ecuador,D,8223848162
3,Alianza Lima,Perú,D,8223848162
4,Talleres,Argentina,D,8223848162
1,Flamengo,Brasil,E,8223848162
2,Emelec,Ecuador,E,8223848162
3,Colón,Argentina,E,8223848162
4,The Strongest,Fase previa,E,8223848162
1,Nacional,Uruguay,F,8223848162
2,Vélez,Argentina,F,8223848162
3,Bragantino,Brasil,F,8223848162
4,Estudiantes L.P.,Fase previa,F,8223848162
1,River Plate,Argentina,G,8223848162
2,Corinthians,Brasil,G,8223848162
3,Sporting Cristal,Perú,G,8223848162
4,Independiente Petrolero,Bolivia,G,8223848162
1,Athletico Paranaense,Brasil,H,8223848162
2,Colo Colo,Chile,H,8223848162
3,Deportivo Cali,Colombia,H,8223848162
4,Always Ready,Bolivia,H,8223848162
