Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,9590205561
2,Universidad Católica,Chile,A,9590205561
3,Colón,Argentina,A,9590205561
4,The Strongest,Fase previa,A,9590205561
1,Boca Juniors,Argentina,B,9590205561
2,Emelec,Ecuador,B,9590205561
3,Alianza Lima,Perú,B,9590205561
4,Olimpia,Fase previa,B,9590205561
1,River Plate,Argentina,C,9590205561
2,Independiente del Valle,Ecuador,C,9590205561
3,Sporting Cristal,Perú,C,9590205561
4,Fortaleza,Brasil,C,9590205561
1,Nacional,Uruguay,D,9590205561
2,Vélez,Argentina,D,9590205561
3,Bragantino,Brasil,D,9590205561
4,América M.G.,Fase previa,D,9590205561
1,Flamengo,Brasil,E,9590205561
2,Cerro Porteño,Paraguay,E,9590205561
3,Caracas,Venezuela,E,9590205561
4,Independiente Petrolero,Bolivia,E,9590205561
1,Peñarol,Uruguay,F,9590205561
2,Corinthians,Brasil,F,9590205561
3,Deportivo Cali,Colombia,F,9590205561
4,Estudiantes L.P.,Fase previa,F,9590205561
1,Atlético Mineiro,Brasil,G,9590205561
2,Libertad,Paraguay,G,9590205561
3,Deportes Tolima,Colombia,G,9590205561
4,Always Ready,Bolivia,G,9590205561
1,Athletico Paranaense,Brasil,H,9590205561
2,Colo Colo,Chile,H,9590205561
3,Deportivo Táchira,Venezuela,H,9590205561
4,Talleres,Argentina,H,9590205561
