Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,809906929
2,Vélez,Argentina,A,809906929
3,Deportes Tolima,Colombia,A,809906929
4,Independiente Petrolero,Bolivia,A,809906929
1,Atlético Mineiro,Brasil,B,809906929
2,Independiente del Valle,Ecuador,B,809906929
3,Deportivo Táchira,Venezuela,B,809906929
4,Olimpia,Fase previa,B,809906929
1,Boca Juniors,Argentina,C,809906929
2,Corinthians,Brasil,C,809906929
3,Caracas,Venezuela,C,809906929
4,América M.G.,Fase previa,C,809906929
1,River Plate,Argentina,D,809906929
2,Colo Colo,Chile,D,809906929
3,Alianza Lima,Perú,D,809906929
4,Fortaleza,Brasil,D,809906929
1,Peñarol,Uruguay,E,809906929
2,Cerro Porteño,Paraguay,E,809906929
3,Colón,Argentina,E,809906929
4,The Strongest,Fase previa,E,809906929
1,Athletico Paranaense,Brasil,F,809906929
2,Libertad,Paraguay,F,809906929
3,Deportivo Cali,Colombia,F,809906929
4,Talleres,Argentina,F,809906929
1,Flamengo,Brasil,G,809906929
2,Universidad Católica,Chile,G,809906929
3,Sporting Cristal,Perú,G,809906929
4,Estudiantes L.P.,Fase previa,G,809906929
1,Nacional,Uruguay,H,809906929
2,Emelec,Ecuador,H,809906929
3,Bragantino,Brasil,H,809906929
4,Always Ready,Bolivia,H,809906929
