Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,4011856927
2,Libertad,Paraguay,A,4011856927
3,Deportivo Cali,Colombia,A,4011856927
4,Olimpia,Fase previa,A,4011856927
1,River Plate,Argentina,B,4011856927
2,Colo Colo,Chile,B,4011856927
3,Bragantino,Brasil,B,4011856927
4,The Strongest,Fase previa,B,4011856927
1,Flamengo,Brasil,C,4011856927
2,Independiente del Valle,Ecuador,C,4011856927
3,Colón,Argentina,C,4011856927
4,América M.G.,Fase previa,C,4011856927
1,Peñarol,Uruguay,D,4011856927
2,Corinthians,Brasil,D,4011856927
3,Deportivo Táchira,Venezuela,D,4011856927
4,Talleres,Argentina,D,4011856927
1,Atlético Mineiro,Brasil,E,4011856927
2,Cerro Porteño,Paraguay,E,4011856927
3,Alianza Lima,Perú,E,4011856927
4,Independiente Petrolero,Bolivia,E,4011856927
1,Nacional,Uruguay,F,4011856927
2,Vélez,Argentina,F,4011856927
3,Caracas,Venezuela,F,4011856927
4,Fortaleza,Brasil,F,4011856927
1,Boca Juniors,Argentina,G,4011856927
2,Emelec,Ecuador,G,4011856927
3,Sporting Cristal,Perú,G,4011856927
4,Always Ready,Bolivia,G,4011856927
1,Athletico Paranaense,Brasil,H,4011856927
2,Universidad Católica,Chile,H,4011856927
3,Deportes Tolima,Colombia,H,4011856927
4,Estudiantes L.P.,Fase previa,H,4011856927
