Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,4931747731
2,Libertad,Paraguay,A,4931747731
3,Alianza Lima,Perú,A,4931747731
4,The Strongest,Fase previa,A,4931747731
1,Athletico Paranaense,Brasil,B,4931747731
2,Vélez,Argentina,B,4931747731
3,Deportivo Táchira,Venezuela,B,4931747731
4,Olimpia,Fase previa,B,4931747731
1,Flamengo,Brasil,C,4931747731
2,Emelec,Ecuador,C,4931747731
3,Caracas,Venezuela,C,4931747731
4,Independiente Petrolero,Bolivia,C,4931747731
1,Boca Juniors,Argentina,D,4931747731
2,Cerro Porteño,Paraguay,D,4931747731
3,Bragantino,Brasil,D,4931747731
4,Estudiantes L.P.,Fase previa,D,4931747731
1,River Plate,Argentina,E,4931747731
2,Colo Colo,Chile,E,4931747731
3,Deportivo Cali,Colombia,E,4931747731
4,América M.G.,Fase previa,E,4931747731
1,Nacional,Uruguay,F,4931747731
2,Independiente del Valle,Ecuador,F,4931747731
3,Colón,Argentina,F,4931747731
4,Fortaleza,Brasil,F,4931747731
1,Peñarol,Uruguay,G,4931747731
2,Corinthians,Brasil,G,4931747731
3,Deportes Tolima,Colombia,G,4931747731
4,Talleres,Argentina,G,4931747731
1,Atlético Mineiro,Brasil,H,4931747731
2,Universidad Católica,Chile,H,4931747731
3,Sporting Cristal,Perú,H,4931747731
4,Always Ready,Bolivia,H,4931747731
